harness,task_id,correct,mean_entropy,n_tokens,wall_time_sec,traj_length,logprob_mean_entropy,logprob_n_tokens
opencode,hle_2191,0,0.388766088714388,878,72.56847500801086,6,0.38876608871438806,878
opencode,hle_2197,0,0.4502041219724088,1649,140.94272899627686,6,0.45020412197240905,1649
opencode,hle_2199,0,0.4363180367495174,826,68.65496826171875,6,0.43631803674951725,826
opencode,hle_2200,0,0.5024810559160893,909,76.1747179031372,6,0.5024810559160895,909
opencode,hle_2202,1,0.3190943953461849,2345,124.64546251296997,6,0.3190943953461849,2345
opencode,hle_2203,0,0.44517613660369826,984,72.67597794532776,6,0.44517613660369826,984
opencode,hle_2212,0,0.03496212754372335,23961,1202.9877638816833,4,0.03496212754372369,23961
opencode,hle_2214,0,0.17022958759915535,1662,1200.7327845096588,197,0.17022958759915516,1662
opencode,hle_2220,0,0.07470512879301613,23805,1201.5187594890594,4,0.07470512879301557,23805
opencode,hle_2225,0,0.7329775957967732,416,1200.5768768787384,24,0.7329775957967735,416
opencode,hle_2248,0,0.4167805424682179,1420,267.8735704421997,24,0.4167805424682177,1420
opencode,hle_2250,1,0.41077380249623663,1078,90.01619911193848,6,0.41077380249623685,1078
opencode,hle_2252,1,0.383506086417985,1440,143.71717381477356,6,0.38350608641798484,1440
opencode,hle_2257,0,0.026110072701935782,22774,1201.1843044757843,4,0.026110072701935872,22774
opencode,hle_2261,0,0.02518237516837566,23137,1201.9666759967804,4,0.025182375168375428,23137
opencode,hle_2263,1,0.4010404166185115,525,539.2311978340149,34,0.4010404166185111,525
opencode,hle_2285,0,0.45828400924251056,1055,207.66094589233398,6,0.45828400924251017,1055
opencode,hle_2305,0,0.06190308429739743,5268,1200.7398867607117,282,0.06190308429739735,5268
opencode,hle_2308,0,0.5020273783974124,2952,307.4508240222931,6,0.502027378397413,2952
opencode,hle_2318,0,0.5474861008067768,946,134.23398995399475,6,0.5474861008067768,946
opencode,hle_2324,0,0.45273853757858223,2072,271.3940894603729,6,0.45273853757858223,2072
opencode,hle_2326,0,0.05626070139724019,17257,1201.0834574699402,36,0.0562607013972399,17257
opencode,hle_2332,0,0.5340202164045852,747,173.50556421279907,6,0.5340202164045854,747
opencode,hle_2333,1,0.546760640705382,982,125.35281705856323,6,0.546760640705382,982
opencode,hle_2334,0,0.46063244436406847,453,121.7802586555481,6,0.4606324443640681,453
opencode,hle_2335,0,0.47789452941700256,750,103.65514540672302,6,0.4778945294170029,750
opencode,hle_2337,0,0.44001645992435784,2068,112.07048010826111,6,0.44001645992435723,2068
opencode,hle_2354,0,0.4928672952247319,921,96.64758396148682,6,0.4928672952247316,921
opencode,hle_236,0,0.3590295729209965,1728,248.2786500453949,6,0.35902957292099635,1728
opencode,hle_2360,1,0.21274752228494492,414,230.23547458648682,15,0.21274752228494515,414
opencode,hle_2364,0,0.5144219559932782,873,142.36387991905212,6,0.5144219559932782,873
opencode,hle_2367,0,0.28827970847016515,1895,521.7365515232086,79,0.2882797084701651,1895
opencode,hle_2371,0,0.32513660517548465,441,148.37270712852478,11,0.3251366051754846,441
opencode,hle_2373,0,0.43459685630282824,4552,377.91978430747986,6,0.4345968563028295,4552
opencode,hle_2379,0,0.35383627724408584,582,87.15790820121765,6,0.35383627724408545,582
opencode,hle_2389,0,0.04353418079230597,27191,1201.0893504619598,4,0.04353418079230636,27191
opencode,hle_241,0,0.26720911221571453,4150,921.7075474262238,6,0.26720911221571464,4150
opencode,hle_242,0,0.3912840108661447,1164,183.30266618728638,6,0.39128401086614456,1164
opencode,hle_243,0,0.3339524710652892,1580,225.63803958892822,10,0.3339524710652895,1580
opencode,hle_2470,0,0.06966732814073844,20055,1201.1838817596436,17,0.06966732814073891,20055
opencode,hle_2486,0,0.4592627420519566,1013,54.347691774368286,6,0.4592627420519564,1013
opencode,hle_251,0,0.48315066337755963,754,167.44082760810852,6,0.4831506633775594,754
opencode,hle_262,0,0.4058428743215159,243,2402.538571357727,23,0.40584287432151606,243
opencode,hle_267,0,0.381969750742485,801,309.1442377567291,10,0.3819697507424852,801
opencode,hle_27,0,0.3508556336868025,1029,133.03082394599915,54,0.3508556336868029,1029
opencode,hle_272,0,0.05902823249870193,10972,2400.969764471054,4,0.05902823249870173,10972
opencode,hle_278,0,0.5305601506508808,1174,298.78197717666626,18,0.5305601506508806,1174
opencode,hle_280,0,0.33288763532299087,801,145.74556255340576,11,0.3328876353229906,801
opencode,hle_283,0,0.5556448794265666,853,51.3972692489624,6,0.555644879426566,853
opencode,hle_288,0,0.42999873232393365,398,2400.7419991493225,36,0.4299987323239335,398
opencode,hle_293,0,0.5547200049620363,797,279.2727129459381,6,0.5547200049620364,797
opencode,hle_294,0,0.25368872467117437,841,148.8573775291443,6,0.2536887246711742,841
opencode,hle_302,1,0.46157272097760177,763,225.98458814620972,10,0.46157272097760144,763
opencode,hle_309,0,0.18088258984530906,5895,2400.8806307315826,4,0.18088258984530864,5895
opencode,hle_32,0,0.41156014179679057,1084,91.31526803970337,6,0.4115601417967905,1084
opencode,hle_328,0,0.4286370968863011,1169,95.13807392120361,6,0.42863709688630114,1169
opencode,hle_329,0,0.2215669039811361,1334,103.67046904563904,6,0.22156690398113618,1334
opencode,hle_330,0,0.0345886157857262,42820,2401.1630449295044,4,0.034588615785726085,42820
opencode,hle_331,0,0.47395800232458163,1404,239.20197892189026,6,0.47395800232458235,1404
opencode,hle_335,0,0.01551431209934442,42828,2401.152510404587,4,0.015514312099344592,42828
opencode,hle_337,0,0.5223822237664215,1099,110.99146866798401,6,0.522382223766421,1099
opencode,hle_338,0,0.4326687877300326,405,2403.0764112472534,24,0.43266878773003287,405
opencode,hle_341,0,0.49505807382912875,1132,251.78379678726196,18,0.49505807382912925,1132
opencode,hle_344,0,0.02100428648505263,42831,2402.953047990799,4,0.021004286485052818,42831
opencode,hle_346,0,0.4482907294201514,1136,266.4975962638855,10,0.4482907294201509,1136
opencode,hle_35,0,0.3227890401149476,959,77.07331228256226,6,0.32278904011494747,959
opencode,hle_350,0,0.5016085979819359,1158,490.6240658760071,14,0.5016085979819364,1158
opencode,hle_351,0,0.3725727952031912,1120,155.68296098709106,6,0.37257279520319103,1120
opencode,hle_354,0,0.4627945155051808,812,109.5167829990387,6,0.4627945155051805,812
opencode,hle_358,0,0.5086437512123695,390,2400.4103589057922,20,0.5086437512123697,390
opencode,hle_366,0,0.027001721233380998,43015,2401.879198074341,4,0.027001721233380824,43015
opencode,hle_368,0,0.33991952925892993,1179,139.5639340877533,6,0.33991952925893054,1179
opencode,hle_37,0,0.6300446746072215,569,55.73002862930298,6,0.6300446746072218,569
opencode,hle_370,0,0.023466085544289757,43005,2402.0138585567474,4,0.023466085544289854,43005
opencode,hle_371,0,0.1010303294492465,11062,2401.005506515503,4,0.10103032944924578,11062
opencode,hle_376,0,0.14765274693218688,8243,2400.7869844436646,4,0.14765274693218672,8243
opencode,hle_380,0,0.4301714196847578,252,2400.5854108333588,26,0.4301714196847577,252
opencode,hle_382,0,0.4338665574460451,984,124.97717523574829,6,0.4338665574460454,984
opencode,hle_383,0,0.5149138294186129,287,2400.281985759735,27,0.5149138294186127,287
opencode,hle_385,1,0.4100714551191768,785,75.15229749679565,6,0.41007145511917686,785
opencode,hle_388,0,0.42317756112775146,889,285.63100814819336,14,0.42317756112775146,889
opencode,hle_389,0,0.3774307887180063,2044,346.4782922267914,6,0.37743078871800667,2044
opencode,hle_39,0,0.3912965076020633,932,76.30292248725891,6,0.39129650760206264,932
opencode,hle_392,1,0.4479469512938502,826,71.21240448951721,6,0.4479469512938502,826
opencode,hle_402,0,0.423371403707106,919,163.929053068161,6,0.42337140370710635,919
opencode,hle_403,0,0.3372928725392514,646,2400.5717344284058,44,0.33729287253925133,646
opencode,hle_41,0,0.36989901493819005,893,58.40518021583557,6,0.36989901493818994,893
opencode,hle_410,1,0.4866097247306387,1620,214.93095231056213,6,0.486609724730639,1620
opencode,hle_417,1,0.3235124081871893,1166,161.87614107131958,6,0.32351240818718946,1166
opencode,hle_420,0,0.5008101507696641,752,282.0186891555786,10,0.5008101507696637,752
opencode,hle_426,0,0.4995789513745127,839,92.18589806556702,6,0.4995789513745126,839
opencode,hle_427,0,0.5785806536455108,1002,91.97697687149048,6,0.5785806536455108,1002
opencode,hle_429,0,0.4113484213207608,931,85.91359114646912,6,0.41134842132076044,931
opencode,hle_432,0,0.44005786521355084,1413,114.05529499053955,6,0.44005786521355084,1413
opencode,hle_433,0,0.40339527219402777,3007,2400.8197412490845,12,0.4033952721940282,3007
opencode,hle_434,0,0.1381902936476593,842,110.35021996498108,6,0.13819029364765917,842
opencode,hle_435,0,0.44525323711911796,2502,252.709614276886,6,0.44525323711911713,2502
opencode,hle_44,0,0.012518949581664928,42566,2406.5848667621613,4,0.012518949581665072,42566
opencode,hle_441,0,0.45873602055412205,1716,202.73841619491577,6,0.45873602055412155,1716
opencode,hle_450,0,0.3798305281032275,735,113.22079825401306,6,0.37983052810322765,735
opencode,hle_451,0,0.4058066944960523,726,85.2688307762146,6,0.40580669449605206,726
opencode,hle_452,0,0.48659293627851125,648,125.17871642112732,6,0.4865929362785115,648
opencode,hle_454,1,0.4860392595330634,1575,244.45289707183838,6,0.48603925953306365,1575
opencode,hle_456,0,0.3321771812310348,899,128.298748254776,6,0.3321771812310349,899
opencode,hle_46,0,0.5101970986350016,988,407.40538811683655,14,0.5101970986350013,988
opencode,hle_460,0,0.4712765913075174,960,139.36757636070251,6,0.47127659130751814,960
opencode,hle_461,0,0.048540240349318,34684,2401.401053905487,4,0.048540240349317976,34684
opencode,hle_463,0,0.4112061722412781,921,130.22869038581848,6,0.411206172241278,921
opencode,hle_467,0,0.4901639445786069,2780,230.077068567276,6,0.49016394457860674,2780
opencode,hle_470,0,0.03404406030211372,22280,2401.0796327590942,4,0.03404406030211396,22280
opencode,hle_473,0,0.41419865884243795,1253,148.77287340164185,6,0.41419865884243784,1253
opencode,hle_476,1,0.4109031292739142,923,117.85926151275635,6,0.41090312927391354,923
opencode,hle_48,0,0.4920716816605515,931,61.30374717712402,6,0.49207168166055176,931
opencode,hle_486,0,0.05290740435807193,18314,2401.041342973709,4,0.05290740435807168,18314
opencode,hle_496,1,0.5152092323121332,1146,174.85328030586243,6,0.5152092323121338,1146
opencode,hle_497,0,0.19920040266875932,6318,481.29366660118103,6,0.19920040266875919,6318
opencode,hle_498,0,0.3105823015124879,1623,482.3837230205536,23,0.31058230151248745,1623
opencode,hle_499,0,0.4727820294700105,1930,180.17910838127136,6,0.4727820294700106,1930
opencode,hle_50,0,0.3602262599319939,504,2407.2290971279144,7,0.3602262599319938,504
opencode,hle_508,0,0.6543957589422791,1435,136.98178553581238,6,0.6543957589422795,1435
opencode,hle_52,0,0.04705806825587414,42565,2408.9556663036346,4,0.047058068255874635,42565
opencode,hle_522,0,0.36395213630374623,1028,390.5891284942627,14,0.363952136303746,1028
opencode,hle_526,1,0.3905736718596122,834,87.41589331626892,6,0.3905736718596119,834
opencode,hle_53,0,0.27959852331549,804,64.61999583244324,6,0.2795985233154901,804
opencode,hle_531,0,0.42028225889449855,438,2400.6239471435547,33,0.42028225889449894,438
opencode,hle_532,0,0.365157048712293,2603,289.8469076156616,10,0.36515704871229304,2603
opencode,hle_533,0,0.5043610180218331,857,121.63265752792358,6,0.5043610180218328,857
opencode,hle_539,0,0.3705617426704104,1242,382.018105506897,14,0.3705617426704102,1242
opencode,hle_54,0,0.5067763277060288,835,187.71118760108948,6,0.5067763277060289,835
opencode,hle_543,1,0.4498110167870107,1254,492.3003056049347,14,0.4498110167870107,1254
opencode,hle_547,0,0.3605896023259174,281,2400.3457589149475,27,0.3605896023259173,281
opencode,hle_548,0,0.1775727784312226,5282,2383.9226989746094,10,0.17757277843122202,5282
opencode,hle_556,0,0.455200926058056,671,75.52209520339966,6,0.4552009260580558,671
opencode,hle_568,0,0.42480352283318124,1023,116.64597940444946,6,0.4248035228331812,1023
opencode,hle_582,0,0.3248843203256491,1418,278.2870981693268,10,0.324884320325649,1418
opencode,hle_583,0,0.4337728336070676,3459,2245.3127846717834,10,0.43377283360706853,3459
opencode,hle_59,0,0.44203811190483266,819,203.28950595855713,6,0.4420381119048332,819
opencode,hle_591,1,0.5771433318084027,1671,386.1378376483917,6,0.5771433318084028,1671
opencode,hle_592,0,0.4505787517430729,945,118.0158212184906,6,0.4505787517430733,945
opencode,hle_593,0,0.33150625137937145,738,84.85931849479675,6,0.3315062513793715,738
opencode,hle_598,0,0.031403111331347294,38640,2401.2375016212463,4,0.03140311133134708,38640
opencode,hle_60,0,0.3196520049092074,976,237.9685935974121,6,0.31965200490920825,976
opencode,hle_603,0,0.43325360472840274,870,107.99258542060852,6,0.4332536047284025,870
opencode,hle_604,1,0.39178566000403603,3289,423.4624836444855,6,0.391785660004036,3289
opencode,hle_607,0,0.4209868901869701,741,80.47024941444397,6,0.42098689018697033,741
opencode,hle_614,0,0.33405784342294453,1493,164.38910627365112,6,0.334057843422944,1493
opencode,hle_625,0,0.32899253668784867,370,2400.545533180237,42,0.32899253668784856,370
opencode,hle_633,1,0.5432978403119721,1079,142.05182671546936,6,0.5432978403119716,1079
opencode,hle_636,0,0.40731368318272426,793,110.91997122764587,6,0.40731368318272454,793
opencode,hle_643,0,0.020584435234550873,38946,2402.5243685245514,4,0.020584435234550717,38946
opencode,hle_647,0,0.37566937964087016,1654,299.3886489868164,6,0.3756693796408699,1654
opencode,hle_653,0,0.33470836539101584,926,144.93522715568542,6,0.3347083653910155,926
opencode,hle_654,0,0.024613059898549353,28281,2401.2610154151917,4,0.024613059898549436,28281
opencode,hle_655,0,0.41678438987173133,1025,2400.6956973075867,27,0.41678438987173166,1025
opencode,hle_660,0,0.3246612474515492,757,2400.395792245865,4,0.324661247451549,757
opencode,hle_661,0,0.5221522828530877,2174,338.4346821308136,6,0.5221522828530878,2174
opencode,hle_668,0,0.4817432607104728,939,155.18671703338623,6,0.4817432607104734,939
opencode,hle_677,1,0.47135121699535876,845,158.7526352405548,6,0.4713512169953593,845
opencode,hle_678,0,0.33293960042392196,1010,129.7485761642456,6,0.3329396004239218,1010
opencode,hle_68,0,0.3969324516792625,551,129.59898853302002,6,0.39693245167926244,551
opencode,hle_681,0,0.05560416731077416,16916,2401.147605419159,4,0.055604167310774236,16916
opencode,hle_687,0,0.2599212755780874,4729,2400.590384244919,18,0.25992127557808764,4729
opencode,hle_688,0,0.43890513315027535,528,221.1603353023529,10,0.43890513315027563,528
opencode,hle_690,0,0.31817760584564936,1622,503.75128626823425,24,0.3181776058456489,1622
opencode,hle_692,0,0.06938036890167425,15386,2401.107326745987,4,0.06938036890167384,15386
opencode,hle_694,0,0.5467037818873548,811,97.72414946556091,6,0.5467037818873552,811
opencode,hle_696,0,0.09765957921967158,11709,2401.0510261058807,4,0.09765957921967254,11709
opencode,hle_697,0,0.4168143295798151,893,101.75496077537537,6,0.41681432957981507,893
opencode,hle_698,1,0.21765436924223486,1778,167.0985164642334,6,0.217654369242235,1778
opencode,hle_699,0,0.5414924780400749,1020,402.54515266418457,6,0.5414924780400746,1020
opencode,hle_70,0,0.3514396676469474,696,140.73538279533386,6,0.3514396676469474,696
opencode,hle_700,1,0.3530860958776758,3543,339.62389850616455,6,0.35308609587767575,3543
opencode,hle_705,0,0.4095973295175272,1515,253.5959973335266,14,0.40959732951752675,1515
opencode,hle_707,0,0.4713714257860091,944,168.00103068351746,6,0.471371425786009,944
opencode,hle_708,0,0.4372987191109902,1074,260.6524832248688,6,0.43729871911098955,1074
opencode,hle_711,0,0.373119889466263,3503,439.7008328437805,10,0.3731198894662637,3503
opencode,hle_72,0,0.3658510651430103,1306,98.32000136375427,6,0.36585106514301047,1306
opencode,hle_724,0,0.4175642346099697,1306,162.44415855407715,6,0.4175642346099697,1306
opencode,hle_728,0,0.5317993491053848,1328,138.6365509033203,6,0.5317993491053846,1328
opencode,hle_747,0,0.3735521543738606,739,2400.7257871627808,19,0.37355215437386025,739
opencode,hle_75,0,0.4065944096717436,891,72.46938300132751,6,0.4065944096717437,891
opencode,hle_752,0,0.26094328559126967,1348,285.05924582481384,6,0.2609432855912696,1348
opencode,hle_773,0,0.4325755631626292,899,144.53541731834412,6,0.43257556316262935,899
opencode,hle_779,0,0.23793386188080431,1346,271.35939598083496,10,0.23793386188080434,1346
opencode,hle_787,1,0.3964617406674695,1484,1095.195752620697,14,0.39646174066746964,1484
opencode,hle_790,0,0.41588595630272973,1712,273.00495529174805,6,0.4158859563027299,1712
opencode,hle_791,0,0.5361700333093816,1966,218.55223035812378,6,0.5361700333093817,1966
opencode,hle_792,0,0.43318078595951715,1618,208.99996876716614,6,0.43318078595951715,1618
opencode,hle_800,0,0.4205075188857782,1634,179.44509959220886,10,0.4205075188857779,1634
opencode,hle_801,0,0.35572234635337135,1013,161.67971754074097,6,0.3557223463533711,1013
opencode,hle_805,0,0.4680178385952974,1029,108.61949062347412,6,0.468017838595297,1029
opencode,hle_807,0,0.01727174698410857,40817,2401.4552109241486,4,0.01727174698410855,40817
opencode,hle_808,0,0.40161303709231533,1277,122.28923606872559,6,0.40161303709231533,1277
opencode,hle_810,0,0.018221867832012652,41429,2401.5323526859283,4,0.018221867832012795,41429
opencode,hle_812,0,0.4651339693867018,980,88.5906240940094,6,0.4651339693867015,980
opencode,hle_814,0,0.07771942473914366,10815,2400.6889884471893,8,0.07771942473914326,10815
opencode,hle_819,0,0.40214870206217357,3176,2400.5707869529724,8,0.402148702062174,3176
opencode,hle_822,1,0.42457372577399866,441,46.614540576934814,6,0.42457372577399877,441
opencode,hle_825,0,0.3398713173621883,565,79.45114040374756,6,0.33987131736218845,565
opencode,hle_827,0,0.411342631252657,1896,217.5394914150238,6,0.4113426312526568,1896
opencode,hle_829,0,0.033817929239152104,30062,2401.2771360874176,4,0.033817929239152354,30062
opencode,hle_830,0,0.04059337007600105,25841,2401.1496574878693,4,0.04059337007600112,25841
opencode,hle_831,0,0.04306943051215975,21991,2400.8441343307495,4,0.043069430512160084,21991
opencode,hle_834,0,0.136124550213903,1558,2400.6449253559113,14,0.13612455021390288,1558
opencode,hle_835,0,0.46950883407671323,397,2400.476364135742,16,0.46950883407671296,397
opencode,hle_84,0,0.6222320172354198,2981,194.9960196018219,6,0.6222320172354204,2981
opencode,hle_85,0,0.5060329961995481,1265,77.40086793899536,6,0.5060329961995487,1265
opencode,hle_855,0,0.030768240016485676,34601,2401.494395017624,4,0.030768240016485683,34601
opencode,hle_867,0,0.3369070424683796,3061,376.73458886146545,10,0.3369070424683802,3061
opencode,hle_87,0,0.5875797843294118,1189,71.10466480255127,6,0.5875797843294126,1189
opencode,hle_875,0,0.419934148495381,2074,210.90171456336975,6,0.419934148495381,2074
opencode,hle_876,0,0.018836382190752666,34400,2401.069932460785,4,0.018836382190752413,34400
opencode,hle_877,1,0.3551301686879092,830,150.51577591896057,6,0.3551301686879092,830
opencode,hle_88,0,0.3248099313087004,2238,132.49792575836182,6,0.3248099313087005,2238
opencode,hle_880,0,0.14670691229582764,3316,492.6178629398346,10,0.1467069122958278,3316
opencode,hle_883,0,0.07444989392021238,2850,2400.8766961097717,283,0.07444989392021252,2850
opencode,hle_885,1,0.5642913903815222,1305,145.66148018836975,6,0.5642913903815231,1305
opencode,hle_892,1,0.44941631854787645,1290,181.09634828567505,6,0.449416318547876,1290
opencode,hle_893,0,0.3953542749640362,2460,367.92565155029297,6,0.39535427496403525,2460
opencode,hle_894,1,0.44454198468426537,1227,262.27344965934753,6,0.44454198468426537,1227
opencode,hle_897,0,0.04403484511432053,35837,2401.957273244858,4,0.044034845114320466,35837
opencode,hle_905,0,0.3994159599961275,1287,280.37313318252563,10,0.39941595999612717,1287
opencode,hle_911,0,0.025038542858114975,35944,2401.205684185028,4,0.02503854285811514,35944
opencode,hle_917,0,0.03998674776847497,24191,2401.2121822834015,8,0.03998674776847484,24191
opencode,hle_921,0,0.33684315770592277,1065,812.0109932422638,86,0.3368431577059226,1065
opencode,hle_923,1,0.43285953254966725,1028,216.37362217903137,6,0.4328595325496679,1028
opencode,hle_926,0,0.019498487913663484,31832,2401.4437012672424,26,0.019498487913663553,31832
opencode,hle_930,0,0.2709494088929828,4152,427.9258749485016,14,0.2709494088929827,4152
opencode,hle_931,0,0.4272277644318107,1201,166.2672836780548,6,0.4272277644318106,1201
opencode,hle_934,0,0.589294881881064,1755,184.92527508735657,6,0.589294881881064,1755
opencode,hle_935,0,0.3565936526589414,716,68.32004475593567,6,0.3565936526589413,716
opencode,hle_936,0,0.46313191008213134,1033,2400.40154004097,56,0.4631319100821311,1033
opencode,hle_937,0,0.42738534283867174,754,84.30938935279846,6,0.42738534283867186,754
opencode,hle_938,0,0.26526414249530117,1367,2400.9703764915466,54,0.265264142495301,1367
opencode,hle_942,0,0.03455857556575524,13287,2401.2069137096405,4,0.03455857556575519,13287
opencode,hle_945,1,0.41227331224581976,1572,165.02251815795898,6,0.4122733122458194,1572
opencode,hle_948,0,0.34280147942137407,1380,212.90158367156982,6,0.3428014794213744,1380
opencode,hle_95,0,0.4435061702065957,915,67.94233441352844,6,0.44350617020659516,915
opencode,hle_966,0,0.493122289508475,1035,429.65911626815796,18,0.4931222895084747,1035
opencode,hle_967,0,0.4368549062716161,787,98.89679050445557,6,0.4368549062716156,787
opencode,hle_969,0,0.027158268527971992,40227,2401.125196456909,4,0.027158268527971926,40227
opencode,hle_970,0,0.3517559040881128,2532,267.426052570343,6,0.35175590408811286,2532
opencode,hle_971,0,0.3553193158318573,981,132.24992489814758,6,0.3553193158318569,981
opencode,hle_978,1,0.4862646304455703,1369,132.18440699577332,6,0.4862646304455699,1369
opencode,hle_98,0,0.36236216875297506,1201,155.4152717590332,6,0.36236216875297556,1201
opencode,hle_980,0,0.3472860708880448,986,219.81256699562073,6,0.3472860708880449,986
opencode,hle_981,1,0.4640002249259217,1376,290.68560791015625,6,0.4640002249259221,1376
opencode,hle_988,0,0.3354513165515236,823,100.11881470680237,6,0.3354513165515236,823
opencode,hle_997,0,0.01687212660288164,40260,2401.2140719890594,4,0.01687212660288161,40260
opencode,hle_999,0,0.16868667500472254,3974,372.0436565876007,6,0.16868667500472237,3974
zeroclaw,hle_1,0,0.30087860080767886,410,609.7674307823181,8,0.30087860080767903,410
zeroclaw,hle_1008,0,0.3595986300817204,2845,2321.1754710674286,3,0.35959863008172055,2845
zeroclaw,hle_1009,1,0.42186744196348386,2122,517.9698824882507,7,0.42186744196348275,2122
zeroclaw,hle_1012,0,0.19858550763900668,1899,173.71673130989075,3,0.19858550763900662,1899
zeroclaw,hle_1019,0,0.42342005070487965,995,92.65162253379822,3,0.42342005070487987,995
zeroclaw,hle_1021,1,0.2013842692388246,1343,234.57052540779114,4,0.20138426923882494,1343
zeroclaw,hle_1022,0,0.4020928067008761,630,609.1720230579376,5,0.40209280670087577,630
zeroclaw,hle_1023,0,0.08461194535776238,3382,335.83655619621277,4,0.08461194535776234,3382
zeroclaw,hle_1024,0,0.36323866056612,1312,122.94857358932495,5,0.36323866056612014,1312
zeroclaw,hle_1031,0,0.38899566613518055,2336,204.09317684173584,3,0.3889956661351803,2336
zeroclaw,hle_1038,0,0.4282892290490584,713,608.8244106769562,5,0.4282892290490586,713
zeroclaw,hle_1045,0,0.11680965556060996,4331,1206.7198424339294,4,0.11680965556061011,4331
zeroclaw,hle_1046,0,0.24254381469093467,5676,479.66234612464905,5,0.24254381469093522,5676
zeroclaw,hle_1047,0,0.24929609010556933,1765,143.37884521484375,3,0.2492960901055688,1765
zeroclaw,hle_1048,0,0.2275165052290909,5337,508.15193462371826,3,0.22751650522909067,5337
zeroclaw,hle_1049,0,0.2275695726708735,2986,1956.4819049835205,3,0.22756957267087363,2986
zeroclaw,hle_1050,0,0.25146230082299326,2647,214.4125154018402,3,0.2514623008229939,2647
zeroclaw,hle_1051,1,0.15551558844603444,6047,457.3559010028839,3,0.15551558844603453,6047
zeroclaw,hle_1052,0,0.0,0,2401.7119455337524,3,nan,0
zeroclaw,hle_1054,0,0.35880433478696305,1690,254.96346235275269,3,0.3588043347869631,1690
zeroclaw,hle_1055,0,0.41968783752098987,1731,183.710102558136,3,0.4196878375209898,1731
zeroclaw,hle_1056,0,0.3041225788039022,2032,224.2560052871704,3,0.30412257880390164,2032
zeroclaw,hle_1057,0,0.17333846494420174,7943,589.1984465122223,3,0.1733384649442015,7943
zeroclaw,hle_1058,0,0.3946650313826721,1026,588.595944404602,8,0.3946650313826718,1026
zeroclaw,hle_1066,0,0.3812705007957021,1045,325.441641330719,5,0.38127050079570235,1045
zeroclaw,hle_1067,0,0.37671023092696426,1467,163.6903805732727,3,0.3767102309269649,1467
zeroclaw,hle_1070,0,0.0,0,2402.1782188415527,3,nan,0
zeroclaw,hle_1071,0,0.37335844572940896,1587,235.46442770957947,3,0.3733584457294089,1587
zeroclaw,hle_1073,0,0.38547433350389,1767,406.97112131118774,13,0.38547433350388993,1767
zeroclaw,hle_1074,1,0.46733777515227665,803,124.66145777702332,3,0.46733777515227687,803
zeroclaw,hle_1077,1,0.3839279703290303,822,83.86299419403076,3,0.3839279703290308,822
zeroclaw,hle_1079,1,0.3791980491067039,2520,264.89689111709595,6,0.37919804910670507,2520
zeroclaw,hle_108,0,0.0,0,2402.5282776355743,3,nan,0
zeroclaw,hle_1080,1,0.43001776380522466,1641,224.26887154579163,3,0.4300177638052252,1641
zeroclaw,hle_1081,0,0.0523591620913895,4854,610.4226143360138,4,0.05235916209138944,4854
zeroclaw,hle_1083,0,0.4532768040276809,1349,255.05933213233948,12,0.45327680402768133,1349
zeroclaw,hle_1084,0,0.476303768460925,1232,153.28636193275452,6,0.47630376846092526,1232
zeroclaw,hle_1088,0,0.34798766679855586,1938,234.20402193069458,12,0.3479876667985557,1938
zeroclaw,hle_1089,0,0.4256697733781861,708,234.62346172332764,6,0.425669773378186,708
zeroclaw,hle_109,1,0.5468845046462609,1166,193.71741199493408,3,0.5468845046462613,1166
zeroclaw,hle_1098,0,0.44434092298494127,540,609.115731716156,5,0.44434092298494127,540
zeroclaw,hle_11,0,0.0,0,2402.5126991271973,3,nan,0
zeroclaw,hle_1108,0,0.0,0,2402.168048143387,3,nan,0
zeroclaw,hle_1109,0,0.0,0,2401.8900003433228,3,nan,0
zeroclaw,hle_111,0,0.40108958407694745,1171,115.19872069358826,3,0.40108958407694706,1171
zeroclaw,hle_1116,0,0.33836184797567587,1570,183.9013478755951,3,0.3383618479756761,1570
zeroclaw,hle_1119,0,0.29056016455003003,249,609.1197412014008,7,0.2905601645500299,249
zeroclaw,hle_112,1,0.2639136451193444,1987,204.2595579624176,3,0.2639136451193444,1987
zeroclaw,hle_1120,0,0.0,0,2402.168970823288,3,nan,0
zeroclaw,hle_1126,0,0.21213638430454643,3899,406.6339030265808,3,0.21213638430454657,3899
zeroclaw,hle_1127,0,0.22430849614086634,1786,254.79406785964966,3,0.22430849614086593,1786
zeroclaw,hle_1128,0,0.11127529399387134,3141,376.691458940506,3,0.11127529399387125,3141
zeroclaw,hle_1129,0,0.5157198576331076,1637,234.85863184928894,3,0.5157198576331078,1637
zeroclaw,hle_1130,0,0.2785076696312521,3974,265.17595744132996,3,0.2785076696312521,3974
zeroclaw,hle_1133,0,0.36508758171537725,1256,508.04908990859985,20,0.3650875817153777,1256
zeroclaw,hle_1135,0,0.5406041931521675,974,133.29913687705994,3,0.5406041931521671,974
zeroclaw,hle_1137,1,0.2864503227599478,508,104.98042345046997,3,0.286450322759948,508
zeroclaw,hle_1138,0,0.25510048856751166,2688,249.90839529037476,3,0.2551004885675122,2688
zeroclaw,hle_1139,0,0.22981662627265115,7532,562.2997047901154,3,0.22981662627265043,7532
zeroclaw,hle_114,0,0.29356685894155476,2923,305.42523741722107,3,0.2935668589415542,2923
