task_id,harness,paired_outcome,harness_correct,n_segments,arm_sequence,dominant_mode,dominant_rate,arm_entropy,rate_SE,rate_PD,rate_CV,rate_IC,rate_UN,rate_RR,rate_reason,reason->reason,reason->PD,PD->IC,looping_marker_count,self_correction_marker_count,uncertainty_marker_count,harness_repeated_ngram_rate,harness_mean_entropy,harness_n_tokens,harness_malformed_prediction,harness_missing_boxed_answer,reason->IC,IC->reason,PD->reason,reason->UN,UN->reason,PD->PD,IC->PD,reason->SE,PD->UN,IC->IC,reason->RR,RR->reason,PD->SE,SE->reason,SE->PD,UN->UN,UN->PD,UN->IC,IC->UN,RR->PD,PD->RR,RR->UN,RR->RR,UN->RR,IC->RR,SE->IC
gpqa_92,openclaw,both_correct,True,2,reason|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,,,1,2,3,0.1226252158894646,0.2122558105244578,1662,False,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
gpqa_93,openclaw,both_correct,True,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,11,5,0,0.1353305785123967,0.1465349681999294,4123,False,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_94,openclaw,regression,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,227,458,0,0.9850928885337596,0.0107074688549672,65536,True,True,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_95,openclaw,both_correct,True,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,1,1,3,0.0884244372990353,0.1125523458734713,3896,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_96,openclaw,regression,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,413,1032,616,0.97815070015559,0.016213995496511,65536,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_97,openclaw,rescue,True,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,3,116,20,0.3033707865168539,0.1954786471236506,5348,False,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_98,openclaw,both_correct,True,4,reason|PD|reason|SE,reason,0.5,1.0397,0.25,0.25,0.0,0.0,0.0,0.0,0.5,,0.3333,,7,5,0,0.1048632218844984,0.349845809828673,2697,False,False,,,0.3333,,,,,0.3333,,,,,,,,,,,,,,,,,,
gpqa_99,openclaw,both_correct,True,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,3,3,0,0.0712121212121212,0.336355476853824,1386,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_0,opencode,both_correct,True,7,reason|reason|reason|reason|SE|reason|SE,reason,0.7142857142857143,0.5983,0.2857,0.0,0.0,0.0,0.0,0.0,0.7143,0.5,,,2,6,0,0.4788583509513742,0.327966237093093,717,False,False,,,,,,,,0.3333,,,,,,0.1667,,,,,,,,,,,,
gpqa_1,opencode,both_correct,True,7,reason|RR|reason|reason|reason|reason|RR,reason,0.7142857142857143,0.5983,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,0.5,,,6,10,3,0.4906511927788523,0.3838656452610808,1547,False,False,,,,,,,,,,,0.3333,0.1667,,,,,,,,,,,,,,
gpqa_10,opencode,both_wrong,False,63,reason|reason|reason|reason|PD|reason|reason|reason|reason|IC|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.9523809523809523,0.2218,0.0,0.0317,0.0,0.0159,0.0,0.0,0.9524,0.9194,0.0323,,20,8,0,0.5052970981114694,0.3092497697762995,2332,False,False,0.0161,0.0161,0.0161,,,,,,,,,,,,,,,,,,,,,,,
gpqa_100,opencode,both_wrong,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,3,39,0,0.8166010498687664,0.0920069503722644,5811,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_101,opencode,rescue,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,4,2,12,0.5038240917782026,0.4620103281671663,1741,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_102,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,33,14,0.4822469528351881,0.5641916362697069,1430,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_103,opencode,both_wrong,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,8,63,24,0.5470867208672087,0.254169911500983,3355,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_104,opencode,both_correct,True,63,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9365079365079365,0.2365,0.0,0.0635,0.0,0.0,0.0,0.0,0.9365,0.9032,0.0484,,4,4,0,0.4967689822294022,0.4656578220983285,2463,False,False,,,0.0484,,,,,,,,,,,,,,,,,,,,,,,
gpqa_105,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,2,10,2,0.4726618705035971,0.357475724320906,1322,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_106,opencode,both_wrong,False,10,PD|PD|reason|reason|reason|PD|reason|reason|reason|PD,reason,0.6,0.673,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4444,0.2222,,6,0,0,0.4082503556187766,0.2662596272805326,352,True,False,,,0.2222,,,0.1111,,,,,,,,,,,,,,,,,,,,
gpqa_107,opencode,both_wrong,False,17,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8235294117647058,0.466,0.0,0.1765,0.0,0.0,0.0,0.0,0.8235,0.75,0.125,,0,40,0,0.475733972438586,0.501198360480681,1285,False,False,,,0.125,,,,,,,,,,,,,,,,,,,,,,,
gpqa_108,opencode,both_wrong,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,13,25,45,0.6645882047285009,0.2261044034786356,5800,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_109,opencode,both_wrong,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,4,24,19,0.7521318931210915,0.1785233104493483,5828,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_11,opencode,both_correct,True,13,reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|IC|reason|PD,reason,0.7692307692307693,0.6871,0.0,0.1538,0.0,0.0769,0.0,0.0,0.7692,0.5833,0.1667,,2,12,0,0.4444444444444444,0.2668052547514141,690,False,False,0.0833,0.0833,0.0833,,,,,,,,,,,,,,,,,,,,,,,
gpqa_110,opencode,both_correct,True,45,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9333333333333333,0.2449,0.0,0.0667,0.0,0.0,0.0,0.0,0.9333,0.9091,0.0455,,0,0,0,0.5135603000577034,0.4874150108631352,1508,False,False,,,0.0455,,,,,,,,,,,,,,,,,,,,,,,
gpqa_111,opencode,both_wrong,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,20,0,0,0.8334655035685964,0.1044121434888101,5807,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_112,opencode,both_wrong,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,23,49,17,0.7180581488396905,0.1874723893566524,5825,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_113,opencode,both_wrong,False,36,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9166666666666666,0.2868,0.0,0.0833,0.0,0.0,0.0,0.0,0.9167,0.8857,0.0571,,0,6,2,0.4594330400782013,0.3121053560599318,1051,False,False,,,0.0571,,,,,,,,,,,,,,,,,,,,,,,
gpqa_114,opencode,both_wrong,False,18,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8333333333333334,0.4506,0.0,0.1667,0.0,0.0,0.0,0.0,0.8333,0.7647,0.1176,,2,4,0,0.4100268576544315,0.2537569626564124,1032,False,False,,,0.1176,,,,,,,,,,,,,,,,,,,,,,,
gpqa_115,opencode,both_correct,True,6,PD|reason|reason|PD|reason|PD,PD,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.2,0.4,,4,10,0,0.4752066115702479,0.4165639467374645,1190,False,False,,,0.4,,,,,,,,,,,,,,,,,,,,,,,
gpqa_116,opencode,both_wrong,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,5,52,1,0.5941870030161777,0.3016921950806177,5089,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_117,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,4,0,0.4148296593186373,0.3077841574012243,822,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_118,opencode,regression,False,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,2,21,0,0.4718208092485549,0.3568103532112535,1437,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_119,opencode,rescue,True,6,PD|reason|reason|PD|reason|PD,PD,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.2,0.4,,10,68,4,0.4945388349514563,0.4797263171585508,1446,False,False,,,0.4,,,,,,,,,,,,,,,,,,,,,,,
gpqa_12,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,0,0,0,0.5175438596491229,0.3178385194961593,1589,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_120,opencode,both_wrong,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,43,59,0,0.7873708381171067,0.1515196223420112,5818,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_121,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,4,5,0,0.4701670644391408,0.1859370792697768,788,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_122,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,6,0,0.4419291338582677,0.4117064734029937,854,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_123,opencode,rescue,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,0,20,10,0.4876584389593062,0.4166245135052474,1385,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_124,opencode,regression,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,28,15,0,0.8036750483558994,0.1108839973761311,4734,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_125,opencode,regression,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,34,93,4,0.69700944386149,0.2014201502718734,5803,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_126,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,10,0,0.4691671964399237,0.3445272227317263,1431,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_127,opencode,regression,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,22,13,0,0.8173436331921256,0.1255353691667632,5801,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_128,opencode,both_correct,True,43,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9302325581395349,0.253,0.0,0.0698,0.0,0.0,0.0,0.0,0.9302,0.9048,0.0476,,12,51,2,0.5436860068259386,0.4480003308351668,2793,False,False,,,0.0476,,,,,,,,,,,,,,,,,,,,,,,
gpqa_129,opencode,both_wrong,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,10,17,10,0.5352964905203711,0.4481238969650067,1988,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_13,opencode,both_correct,True,58,reason|reason|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.9655172413793104,0.15,0.0,0.0345,0.0,0.0,0.0,0.0,0.9655,0.9474,0.0351,,2,0,0,0.378657487091222,0.1716718209932925,760,False,False,,,0.0175,,,,,,,,,,,,,,,,,,,,,,,
gpqa_130,opencode,both_wrong,False,2,PD|PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,30,58,26,0.799819657348963,0.1117876706438713,5778,True,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
gpqa_131,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,18,30,6,0.4706405693950178,0.5332267463457825,1784,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_132,opencode,regression,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,8,0,0.4716417910447761,0.3781336986112502,807,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_133,opencode,regression,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,25,0,0.4996982498491249,0.3715068143778974,1585,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_134,opencode,both_wrong,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,41,59,0,0.7798672566371682,0.1091390592943378,5819,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_135,opencode,rescue,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,6,6,0,0.5620629370629371,0.4042960877533922,2048,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_136,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,2,8,2,0.422037422037422,0.2899925012953086,1041,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_137,opencode,rescue,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,4,53,0,0.4824780976220275,0.3081104067212656,1731,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_138,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,2,0,0.4365808823529412,0.2681114115599287,1188,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_139,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,0,0,0.4352548036758563,0.3444618158595223,1079,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_14,opencode,both_correct,True,9,PD|PD|reason|reason|reason|reason|PD|reason|PD,reason,0.5555555555555556,0.687,0.0,0.4444,0.0,0.0,0.0,0.0,0.5556,0.375,0.25,,2,8,0,0.4091456077015644,0.3689736905972957,546,False,False,,,0.25,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_140,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,6,18,0,0.5007541478129713,0.4116123954718301,1775,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_141,opencode,both_correct,True,21,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|PD|reason|PD,reason,0.8095238095238095,0.4869,0.0,0.1905,0.0,0.0,0.0,0.0,0.8095,0.7,0.15,,4,0,0,0.3723776223776224,0.3206128559347195,415,False,False,,,0.15,,,,,,,,,,,,,,,,,,,,,,,
gpqa_142,opencode,regression,,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,127,362,0,0.9263248938512344,0.0452750193583917,19310,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_143,opencode,regression,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,0,2,0.500406834825061,0.3901871823212723,1112,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_144,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,10,0,0.424190800681431,0.3080350072606396,1050,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_145,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,0,2,0,0.4354838709677419,0.3077462293200296,1196,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_146,opencode,both_correct,True,19,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|PD|reason|PD,reason,0.7894736842105263,0.5147,0.0,0.2105,0.0,0.0,0.0,0.0,0.7895,0.6667,0.1667,,4,45,0,0.4783904619970194,0.2752099333640827,1376,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_147,opencode,both_correct,True,7,IC|IC|reason|reason|IC|reason|IC,IC,0.5714285714285714,0.6829,0.0,0.0,0.0,0.5714,0.0,0.0,0.4286,0.1667,,,0,0,0,0.4304123711340206,0.2310902578456647,675,False,False,0.3333,0.3333,,,,,,,,0.1667,,,,,,,,,,,,,,,,
gpqa_148,opencode,both_correct,True,7,PD|PD|reason|reason|reason|reason|PD,reason,0.5714285714285714,0.6829,0.0,0.4286,0.0,0.0,0.0,0.0,0.5714,0.5,0.1667,,2,0,0,0.3123076923076923,0.1620460969260189,493,False,False,,,0.1667,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_149,opencode,both_wrong,False,7,reason|UN|reason|reason|reason|reason|UN,reason,0.7142857142857143,0.5983,0.0,0.0,0.0,0.0,0.2857,0.0,0.7143,0.5,,,10,6,2,0.5683807439824945,0.3247116490984351,1951,False,False,,,,0.3333,0.1667,,,,,,,,,,,,,,,,,,,,,
gpqa_15,opencode,both_correct,True,7,PD|reason|reason|reason|PD|reason|PD,reason,0.5714285714285714,0.6829,0.0,0.4286,0.0,0.0,0.0,0.0,0.5714,0.3333,0.3333,,2,6,2,0.4462257849031396,0.5280482507891977,1255,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_150,opencode,both_correct,True,19,reason|PD|reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|RR,reason,0.7894736842105263,0.7335,0.0,0.0526,0.0,0.0526,0.0,0.1053,0.7895,0.6111,0.0556,,8,1,0,0.2937771345875543,0.223774611713737,459,False,False,0.0556,0.0556,0.0556,,,,,,,,0.1111,0.0556,,,,,,,,,,,,,,
gpqa_151,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,2,0,0,0.3597883597883597,0.1753434864073509,679,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_152,opencode,both_correct,True,7,reason|RR|reason|reason|reason|reason|RR,reason,0.7142857142857143,0.5983,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,0.5,,,0,12,0,0.4144645340751043,0.2040367342688069,696,False,False,,,,,,,,,,,0.3333,0.1667,,,,,,,,,,,,,,
gpqa_153,opencode,both_correct,True,8,reason|reason|reason|reason|reason|PD|reason|PD,reason,0.75,0.5623,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5714,0.2857,,0,2,0,0.4667258207630878,0.361914016838017,735,False,False,,,0.1429,,,,,,,,,,,,,,,,,,,,,,,
gpqa_154,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,6,2,0,0.426270136307311,0.2159593758251171,942,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_155,opencode,both_correct,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,2,0,0,0.4096385542168674,0.2546022071737514,756,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_156,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,0,1,0,0.4068891280947255,0.2516141768531452,936,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_157,opencode,both_correct,True,10,reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6667,0.2222,,4,11,0,0.4193548387096774,0.2549596054936764,559,False,False,,,0.1111,,,,,,,,,,,,,,,,,,,,,,,
gpqa_158,opencode,both_correct,True,7,reason|reason|reason|reason|IC|reason|IC,reason,0.7142857142857143,0.5983,0.0,0.0,0.0,0.2857,0.0,0.0,0.7143,0.5,,,2,4,0,0.4247787610619469,0.3072765122881584,897,False,False,0.3333,0.1667,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_159,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,0,4,0,0.4427558257345491,0.191477834241471,905,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_16,opencode,both_correct,True,4,reason|IC|reason|IC,reason,0.5,0.6931,0.0,0.0,0.0,0.5,0.0,0.0,0.5,,,,2,14,0,0.4938356164383561,0.3636392553508691,1354,False,False,0.6667,0.3333,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_160,opencode,regression,False,4,PD|reason|reason|reason,reason,0.75,0.5623,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.6667,,,0,0,0,0.0,0.0,0,True,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_161,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,2,4,0,0.3981264637002342,0.2471089319188951,898,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_162,opencode,both_correct,True,13,reason|PD|reason|reason|RR|reason|reason|UN|reason|reason|RR|reason|RR,reason,0.6153846153846154,1.0318,0.0,0.0769,0.0,0.0,0.0769,0.2308,0.6154,0.25,0.0833,,18,46,8,0.5346102150537635,0.3950824139829114,3180,False,False,,,0.0833,0.0833,0.0833,,,,,,0.25,0.1667,,,,,,,,,,,,,,
gpqa_163,opencode,both_correct,True,7,reason|PD|reason|reason|reason|reason|PD,reason,0.7142857142857143,0.5983,0.0,0.2857,0.0,0.0,0.0,0.0,0.7143,0.5,0.3333,,2,2,0,0.2926208651399491,0.1849754829942425,285,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_164,opencode,both_correct,True,7,reason|RR|reason|reason|reason|reason|RR,reason,0.7142857142857143,0.5983,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,0.5,,,0,6,0,0.5169606512890095,0.0949221427768119,995,False,False,,,,,,,,,,,0.3333,0.1667,,,,,,,,,,,,,,
gpqa_165,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,4,0,0,0.4913294797687861,0.1206225134245646,1015,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_166,opencode,both_correct,True,10,reason|PD|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6667,0.2222,,2,0,0,0.297423887587822,0.1228921140364728,729,False,False,,,0.1111,,,,,,,,,,,,,,,,,,,,,,,
gpqa_167,opencode,both_correct,True,13,PD|PD|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.6923076923076923,0.6172,0.0,0.3077,0.0,0.0,0.0,0.0,0.6923,0.5833,0.1667,,4,0,0,0.5081481481481481,0.1302126213382293,1320,False,False,,,0.1667,,,0.0833,,,,,,,,,,,,,,,,,,,,
