task_id,harness,arm_mode,n_segments,mean_arm_score,mean_text_len,harness_entropy,repeated_ngram_rate
gpqa_186,opencode,reason,24,0.0,325.375,0.1894520426479855,0.3088552915766738
gpqa_186,zeroclaw,IC,1,2.0,40.0,0.1404846951565034,0.0903614457831325
gpqa_186,zeroclaw,PD,2,1.0,153.0,0.1404846951565034,0.0903614457831325
gpqa_186,zeroclaw,reason,14,0.0,107.35714285714286,0.1404846951565034,0.0903614457831325
gpqa_187,openclaw,IC,1,2.0,1115.0,0.1737775959882227,0.1310861423220973
gpqa_187,openclaw,PD,1,6.0,908.0,0.1737775959882227,0.1310861423220973
gpqa_187,openclaw,reason,2,0.0,593.0,0.1737775959882227,0.1310861423220973
gpqa_187,opencode,PD,3,4.0,843.0,0.2136493780075485,0.3577981651376147
gpqa_187,opencode,reason,8,0.0,328.375,0.2136493780075485,0.3577981651376147
gpqa_187,zeroclaw,PD,4,1.5,65.25,0.1859301905719648,0.0428571428571428
gpqa_187,zeroclaw,reason,13,0.0,136.0,0.1859301905719648,0.0428571428571428
gpqa_188,openclaw,PD,1,2.0,2319.0,0.0,0.1076923076923077
gpqa_188,openclaw,reason,1,0.0,726.0,0.0,0.1076923076923077
gpqa_188,opencode,PD,3,3.3333333333333335,3255.0,0.2986977967843993,0.4628312863606981
gpqa_188,opencode,reason,12,0.0,293.5,0.2986977967843993,0.4628312863606981
gpqa_188,zeroclaw,IC,1,2.0,1310.0,0.1208598447376681,0.0956239870340356
gpqa_188,zeroclaw,PD,1,1.0,64.0,0.1208598447376681,0.0956239870340356
gpqa_188,zeroclaw,RR,2,2.5,335.5,0.1208598447376681,0.0956239870340356
gpqa_188,zeroclaw,reason,13,0.0,154.84615384615384,0.1208598447376681,0.0956239870340356
gpqa_189,openclaw,IC,1,6.0,1548.0,0.0,0.0815709969788519
gpqa_189,openclaw,PD,1,3.0,653.0,0.0,0.0815709969788519
gpqa_189,opencode,PD,1,3.0,653.0,0.0,0.0045871559633027
gpqa_189,zeroclaw,IC,3,5.333333333333333,1416.6666666666667,0.0858524684534524,0.2509505703422053
gpqa_189,zeroclaw,PD,3,1.6666666666666667,258.3333333333333,0.0858524684534524,0.2509505703422053
gpqa_189,zeroclaw,reason,11,0.0,85.81818181818181,0.0858524684534524,0.2509505703422053
gpqa_19,openclaw,PD,4,6.75,1091.0,0.1318737348427607,0.1097560975609756
gpqa_19,opencode,PD,3,12.0,1064.0,0.1667369252139598,0.3571428571428571
gpqa_19,opencode,reason,4,0.0,239.75,0.1667369252139598,0.3571428571428571
gpqa_19,zeroclaw,PD,6,2.5,504.0,0.0901595539705215,0.1335807050092764
gpqa_19,zeroclaw,reason,11,0.0,64.18181818181819,0.0901595539705215,0.1335807050092764
gpqa_190,openclaw,PD,2,7.0,1370.5,0.1671255242289315,0.0830188679245283
gpqa_190,openclaw,reason,4,0.0,280.0,0.1671255242289315,0.0830188679245283
gpqa_190,opencode,PD,4,5.0,909.75,0.1538027384919396,0.4240231548480463
gpqa_190,opencode,reason,6,0.0,230.0,0.1538027384919396,0.4240231548480463
gpqa_190,zeroclaw,PD,6,3.1666666666666665,378.6666666666667,0.0832908401835576,0.24
gpqa_190,zeroclaw,reason,11,0.0,122.54545454545455,0.0832908401835576,0.24
gpqa_191,openclaw,IC,1,2.0,496.0,0.2197113382656034,0.1676767676767676
gpqa_191,openclaw,PD,1,17.0,2329.0,0.2197113382656034,0.1676767676767676
gpqa_191,openclaw,RR,1,2.0,55.0,0.2197113382656034,0.1676767676767676
gpqa_191,openclaw,reason,6,0.0,296.0,0.2197113382656034,0.1676767676767676
gpqa_191,opencode,PD,3,10.0,1113.3333333333333,0.2284892181108168,0.4528301886792453
gpqa_191,opencode,reason,7,0.0,237.0,0.2284892181108168,0.4528301886792453
gpqa_191,zeroclaw,IC,1,2.0,240.0,0.1331729345761094,0.1731391585760517
gpqa_191,zeroclaw,PD,5,4.6,254.0,0.1331729345761094,0.1731391585760517
gpqa_191,zeroclaw,reason,11,0.0,123.36363636363636,0.1331729345761094,0.1731391585760517
gpqa_192,openclaw,PD,1,1.0,1018.0,0.2525162289754785,0.0263157894736842
gpqa_192,openclaw,reason,2,0.0,987.5,0.2525162289754785,0.0263157894736842
gpqa_192,opencode,RR,3,2.6666666666666665,2042.0,0.3348499823824935,0.433389544688027
gpqa_192,opencode,reason,7,0.0,315.57142857142856,0.3348499823824935,0.433389544688027
gpqa_192,zeroclaw,IC,1,4.0,3363.0,0.1614637039934256,0.1223776223776223
gpqa_192,zeroclaw,PD,1,1.0,48.0,0.1614637039934256,0.1223776223776223
gpqa_192,zeroclaw,RR,1,2.0,247.0,0.1614637039934256,0.1223776223776223
gpqa_192,zeroclaw,reason,14,0.0,138.78571428571428,0.1614637039934256,0.1223776223776223
gpqa_193,openclaw,PD,3,4.0,964.0,0.123720186767409,0.1101321585903083
gpqa_193,openclaw,reason,1,0.0,227.0,0.123720186767409,0.1101321585903083
gpqa_193,opencode,PD,4,1.75,815.5,0.1372515778388048,0.3698384201077199
gpqa_193,opencode,reason,3,0.0,272.3333333333333,0.1372515778388048,0.3698384201077199
gpqa_193,zeroclaw,PD,4,5.5,575.75,0.0853803116443691,0.126953125
gpqa_193,zeroclaw,reason,13,0.0,58.30769230769231,0.0853803116443691,0.126953125
gpqa_194,openclaw,IC,1,7.0,1144.0,0.222674800709214,0.2324159021406728
gpqa_194,openclaw,PD,1,1.0,1063.0,0.222674800709214,0.2324159021406728
gpqa_194,openclaw,reason,2,0.0,888.5,0.222674800709214,0.2324159021406728
gpqa_194,opencode,PD,2,1.0,1181.0,0.2187755476264329,0.3731988472622478
gpqa_194,opencode,reason,5,0.0,446.0,0.2187755476264329,0.3731988472622478
gpqa_194,zeroclaw,IC,1,4.0,1082.0,0.1097616898425734,0.0942028985507246
gpqa_194,zeroclaw,PD,1,1.0,58.0,0.1097616898425734,0.0942028985507246
gpqa_194,zeroclaw,reason,15,0.0,119.06666666666666,0.1097616898425734,0.0942028985507246
gpqa_195,openclaw,PD,2,12.5,1822.0,0.2146626043153267,0.0835734870317002
gpqa_195,openclaw,reason,2,0.0,106.5,0.2146626043153267,0.0835734870317002
gpqa_195,opencode,PD,4,6.75,1188.75,0.2275146832245314,0.4198966408268734
gpqa_195,opencode,reason,3,0.0,272.0,0.2275146832245314,0.4198966408268734
gpqa_195,zeroclaw,PD,5,4.0,537.2,0.1650396013376021,0.0697674418604651
gpqa_195,zeroclaw,reason,12,0.0,71.5,0.1650396013376021,0.0697674418604651
gpqa_196,openclaw,reason,2,0.0,68529.5,0.0379771715725988,0.9742925152076172
gpqa_196,opencode,PD,2,11.0,3313.5,0.3627559696750337,0.4671980380134886
gpqa_196,opencode,RR,1,3.0,3490.0,0.3627559696750337,0.4671980380134886
gpqa_196,opencode,reason,18,0.0,404.8333333333333,0.3627559696750337,0.4671980380134886
gpqa_196,zeroclaw,PD,3,5.333333333333333,1883.0,0.4128342500757117,0.1488519398258115
gpqa_196,zeroclaw,reason,14,0.0,210.21428571428572,0.4128342500757117,0.1488519398258115
gpqa_197,openclaw,PD,3,23.666666666666668,1378.6666666666667,0.151819793765205,0.1896207584830339
gpqa_197,openclaw,reason,3,0.0,186.33333333333334,0.151819793765205,0.1896207584830339
gpqa_197,opencode,PD,4,13.0,1267.75,0.1842438882567326,0.4480446927374302
gpqa_197,opencode,reason,6,0.0,215.66666666666666,0.1842438882567326,0.4480446927374302
gpqa_197,zeroclaw,PD,9,8.222222222222221,425.1111111111111,0.2180973422588848,0.1444308445532435
gpqa_197,zeroclaw,reason,8,0.0,88.0,0.2180973422588848,0.1444308445532435
gpqa_2,openclaw,PD,2,10.5,1933.5,0.0295036711826582,0.9251625981924148
gpqa_2,openclaw,UN,1,374.0,79421.0,0.0295036711826582,0.9251625981924148
gpqa_2,openclaw,reason,1,0.0,193.0,0.0295036711826582,0.9251625981924148
gpqa_2,opencode,PD,4,13.5,1433.25,0.2072195245657123,0.4329787234042553
gpqa_2,opencode,reason,3,0.0,272.0,0.2072195245657123,0.4329787234042553
gpqa_2,zeroclaw,PD,6,8.833333333333334,467.3333333333333,0.1611862487369086,0.06396255850234
gpqa_2,zeroclaw,reason,11,0.0,62.72727272727273,0.1611862487369086,0.06396255850234
gpqa_20,openclaw,PD,2,35.0,4015.5,0.3309971891022542,0.099067599067599
gpqa_20,opencode,PD,3,28.0,2990.0,0.4284797321442098,0.4716981132075472
gpqa_20,opencode,reason,1,0.0,404.0,0.4284797321442098,0.4716981132075472
gpqa_20,zeroclaw,IC,1,2.0,121.0,0.4744797217675024,0.1998519615099926
gpqa_20,zeroclaw,PD,7,10.0,1108.2857142857142,0.4744797217675024,0.1998519615099926
gpqa_20,zeroclaw,reason,9,0.0,84.11111111111111,0.4744797217675024,0.1998519615099926
gpqa_21,openclaw,IC,1,2.0,1392.0,0.1869822926273388,0.0891089108910891
gpqa_21,openclaw,PD,1,4.0,3194.0,0.1869822926273388,0.0891089108910891
gpqa_21,openclaw,reason,2,0.0,737.0,0.1869822926273388,0.0891089108910891
gpqa_21,opencode,IC,2,2.0,1167.0,0.2414822774930169,0.4014388489208633
gpqa_21,opencode,PD,1,1.0,903.0,0.2414822774930169,0.4014388489208633
gpqa_21,opencode,reason,61,0.0,377.4590163934426,0.2414822774930169,0.4014388489208633
gpqa_21,zeroclaw,IC,1,6.0,3072.0,0.1705439435388617,0.0744368266405484
gpqa_21,zeroclaw,reason,16,0.0,171.3125,0.1705439435388617,0.0744368266405484
gpqa_22,openclaw,PD,1,498.0,80981.0,0.0226413819304398,0.9661980257253964
gpqa_22,openclaw,reason,1,0.0,1580.0,0.0226413819304398,0.9661980257253964
gpqa_22,opencode,PD,1,90.0,19846.0,0.0647845686856866,0.8318435754189945
gpqa_22,opencode,reason,1,0.0,801.0,0.0647845686856866,0.8318435754189945
gpqa_22,zeroclaw,PD,8,3.5,981.0,0.2406659519904212,0.322435174746336
gpqa_22,zeroclaw,reason,9,0.0,214.66666666666666,0.2406659519904212,0.322435174746336
gpqa_23,openclaw,PD,2,17.5,2543.0,0.259749757404111,0.1276190476190476
gpqa_23,opencode,PD,3,10.333333333333334,2006.3333333333333,0.2315402717717704,0.4434611602753195
gpqa_23,opencode,reason,44,0.0,384.45454545454544,0.2315402717717704,0.4434611602753195
gpqa_23,zeroclaw,PD,11,4.0,421.1818181818182,0.2170619634373274,0.0740318906605922
gpqa_23,zeroclaw,reason,6,0.0,108.83333333333333,0.2170619634373274,0.0740318906605922
gpqa_24,openclaw,PD,2,421.0,36992.5,0.0478178166270083,0.9163250289078104
gpqa_24,opencode,PD,3,40.666666666666664,4440.0,0.3126668728650993,0.4907727797001153
gpqa_24,opencode,reason,1,0.0,404.0,0.3126668728650993,0.4907727797001153
gpqa_24,zeroclaw,PD,10,7.6,715.8,0.2602508536015478,0.1611814345991561
gpqa_24,zeroclaw,RR,2,3.5,599.0,0.2602508536015478,0.1611814345991561
gpqa_24,zeroclaw,reason,5,0.0,68.8,0.2602508536015478,0.1611814345991561
gpqa_25,openclaw,IC,1,5.0,1080.0,0.155375318684138,0.0223642172523961
gpqa_25,openclaw,PD,1,7.0,1237.0,0.155375318684138,0.0223642172523961
gpqa_25,openclaw,reason,2,0.0,851.5,0.155375318684138,0.0223642172523961
gpqa_25,opencode,IC,2,2.0,745.0,0.2323703908645614,0.3020833333333333
gpqa_25,opencode,reason,19,0.0,333.8421052631579,0.2323703908645614,0.3020833333333333
gpqa_25,zeroclaw,PD,2,2.5,947.0,0.0917781658247604,0.0399305555555555
gpqa_25,zeroclaw,UN,1,1.0,316.0,0.0917781658247604,0.0399305555555555
gpqa_25,zeroclaw,reason,14,0.0,99.64285714285714,0.0917781658247604,0.0399305555555555
gpqa_26,openclaw,PD,2,6.0,1539.5,0.3638895952173819,0.0807174887892376
gpqa_26,openclaw,reason,2,0.0,697.5,0.3638895952173819,0.0807174887892376
gpqa_26,opencode,PD,3,9.333333333333334,1233.6666666666667,0.1632385943386773,0.4195906432748538
gpqa_26,opencode,reason,15,0.0,347.6,0.1632385943386773,0.4195906432748538
gpqa_26,zeroclaw,PD,3,7.333333333333333,936.6666666666666,0.1352571428432468,0.120713305898491
gpqa_26,zeroclaw,reason,14,0.0,100.78571428571429,0.1352571428432468,0.120713305898491
gpqa_27,openclaw,PD,3,32.0,2158.3333333333335,0.3287089207886222,0.2028169014084507
gpqa_27,openclaw,reason,3,0.0,86.66666666666667,0.3287089207886222,0.2028169014084507
gpqa_27,opencode,PD,3,35.333333333333336,2375.0,0.4017811123221533,0.4446397188049209
gpqa_27,opencode,reason,14,0.0,385.35714285714283,0.4017811123221533,0.4446397188049209
gpqa_27,zeroclaw,PD,11,6.909090909090909,380.45454545454544,0.3491525692306837,0.104
gpqa_27,zeroclaw,reason,6,0.0,44.166666666666664,0.3491525692306837,0.104
gpqa_28,openclaw,UN,1,328.0,59393.0,0.0449482360005796,0.7910373236799401
gpqa_28,openclaw,reason,1,0.0,1339.0,0.0449482360005796,0.7910373236799401
gpqa_28,opencode,UN,1,52.0,18030.0,0.2672358699473799,0.5700245700245701
gpqa_28,opencode,reason,1,0.0,560.0,0.2672358699473799,0.5700245700245701
gpqa_28,zeroclaw,IC,1,2.0,222.0,0.3029812190451155,0.1917659804983748
gpqa_28,zeroclaw,PD,1,2.0,212.0,0.3029812190451155,0.1917659804983748
gpqa_28,zeroclaw,RR,1,29.0,8144.0,0.3029812190451155,0.1917659804983748
gpqa_28,zeroclaw,UN,1,2.0,194.0,0.3029812190451155,0.1917659804983748
gpqa_28,zeroclaw,reason,13,0.0,202.0,0.3029812190451155,0.1917659804983748
gpqa_29,openclaw,PD,1,10.0,3709.0,0.3800583120298214,0.1373307543520309
gpqa_29,openclaw,SE,1,3.0,1772.0,0.3800583120298214,0.1373307543520309
gpqa_29,opencode,PD,2,11.0,3242.0,0.4021027879421875,0.4378151260504201
gpqa_29,opencode,SE,1,3.0,993.0,0.4021027879421875,0.4378151260504201
gpqa_29,opencode,reason,18,0.0,385.05555555555554,0.4021027879421875,0.4378151260504201
gpqa_29,zeroclaw,IC,3,2.6666666666666665,244.33333333333334,0.3259513991767615,0.1720818291215403
gpqa_29,zeroclaw,PD,2,2.0,827.5,0.3259513991767615,0.1720818291215403
gpqa_29,zeroclaw,SE,1,3.0,993.0,0.3259513991767615,0.1720818291215403
gpqa_29,zeroclaw,reason,11,0.0,141.54545454545453,0.3259513991767615,0.1720818291215403
gpqa_3,openclaw,PD,2,17.0,1822.5,0.2569250042933508,0.0691489361702127
gpqa_3,openclaw,reason,2,0.0,1014.0,0.2569250042933508,0.0691489361702127
gpqa_3,opencode,PD,3,9.333333333333334,1385.3333333333333,0.2558719754022679,0.394273127753304
gpqa_3,opencode,reason,11,0.0,327.3636363636364,0.2558719754022679,0.394273127753304
gpqa_3,zeroclaw,PD,1,26.0,2521.0,0.1522867169264111,0.086848635235732
gpqa_3,zeroclaw,reason,16,0.0,129.125,0.1522867169264111,0.086848635235732
gpqa_30,openclaw,PD,9,8.11111111111111,1147.4444444444443,0.2828276007109793,0.0846286701208981
gpqa_30,openclaw,reason,1,0.0,631.0,0.2828276007109793,0.0846286701208981
gpqa_30,opencode,PD,6,30.666666666666668,5067.5,0.4011992629564157,0.5526094276094277
gpqa_30,opencode,reason,9,0.0,268.1111111111111,0.4011992629564157,0.5526094276094277
gpqa_30,zeroclaw,PD,4,2.25,184.5,0.1366463113658308,0.0136986301369863
gpqa_30,zeroclaw,reason,3,0.0,94.33333333333333,0.1366463113658308,0.0136986301369863
gpqa_31,openclaw,PD,6,21.666666666666668,3477.1666666666665,0.3394012844587303,0.5483503981797497
gpqa_31,openclaw,reason,8,0.0,716.25,0.3394012844587303,0.5483503981797497
gpqa_31,opencode,PD,3,11.333333333333334,1120.0,0.5428518016351054,0.3227424749163879
gpqa_31,opencode,reason,3,0.0,265.6666666666667,0.5428518016351054,0.3227424749163879
gpqa_31,zeroclaw,PD,11,9.090909090909092,1383.6363636363637,0.4439682741714049,0.2123600165906262
gpqa_31,zeroclaw,reason,6,0.0,147.83333333333334,0.4439682741714049,0.2123600165906262
gpqa_32,openclaw,PD,2,2.5,1828.0,0.2508239634604101,0.0795698924731182
gpqa_32,openclaw,reason,2,0.0,779.5,0.2508239634604101,0.0795698924731182
gpqa_32,opencode,reason,7,0.0,699.5714285714286,0.2217096242211638,0.4087481146304675
gpqa_32,zeroclaw,PD,1,6.0,1034.0,0.1175185674660688,0.1491395793499044
gpqa_32,zeroclaw,reason,16,0.0,133.125,0.1175185674660688,0.1491395793499044
gpqa_33,openclaw,PD,2,3.5,2871.5,0.304593275775301,0.1383399209486166
gpqa_33,opencode,IC,2,4.0,2999.0,0.300988619528544,0.4533856722276742
gpqa_33,opencode,PD,1,4.0,950.0,0.300988619528544,0.4533856722276742
gpqa_33,opencode,reason,1,0.0,403.0,0.300988619528544,0.4533856722276742
gpqa_33,zeroclaw,IC,2,3.0,1204.0,0.2973491917463035,0.2179176755447942
gpqa_33,zeroclaw,PD,2,4.0,499.0,0.2973491917463035,0.2179176755447942
gpqa_33,zeroclaw,reason,13,0.0,134.15384615384616,0.2973491917463035,0.2179176755447942
gpqa_34,openclaw,PD,2,14.5,2568.5,0.2218562854561531,0.184070796460177
gpqa_34,opencode,PD,3,28.333333333333332,2103.0,0.1999337807708518,0.515638963360143
gpqa_34,opencode,reason,1,0.0,403.0,0.1999337807708518,0.515638963360143
gpqa_34,zeroclaw,PD,12,3.5833333333333335,303.1666666666667,0.1860473667640056,0.2266139657444005
gpqa_34,zeroclaw,reason,5,0.0,100.6,0.1860473667640056,0.2266139657444005
gpqa_35,openclaw,IC,1,2.0,1403.0,0.2216196987580817,0.1320388349514563
gpqa_35,openclaw,PD,1,1.0,1627.0,0.2216196987580817,0.1320388349514563
gpqa_35,openclaw,reason,4,0.0,511.5,0.2216196987580817,0.1320388349514563
gpqa_35,opencode,PD,2,18.5,1967.5,0.2360173731329329,0.4798567591763653
gpqa_35,opencode,RR,2,3.0,696.5,0.2360173731329329,0.4798567591763653
gpqa_35,opencode,reason,15,0.0,285.4,0.2360173731329329,0.4798567591763653
gpqa_35,zeroclaw,IC,1,2.0,1786.0,0.1699945074939244,0.2064343163538874
gpqa_35,zeroclaw,PD,1,2.0,99.0,0.1699945074939244,0.2064343163538874
gpqa_35,zeroclaw,reason,15,0.0,110.66666666666667,0.1699945074939244,0.2064343163538874
gpqa_36,openclaw,PD,1,42.0,3831.0,0.1986248479373951,0.265527950310559
gpqa_36,openclaw,reason,1,0.0,2028.0,0.1986248479373951,0.265527950310559
gpqa_36,opencode,PD,2,36.0,3226.0,0.2489603283575945,0.5271966527196653
gpqa_36,opencode,reason,2,0.0,826.5,0.2489603283575945,0.5271966527196653
gpqa_36,zeroclaw,IC,1,2.0,33.0,0.1910094178372411,0.187566988210075
gpqa_36,zeroclaw,PD,1,30.0,1716.0,0.1910094178372411,0.187566988210075
gpqa_36,zeroclaw,reason,15,0.0,187.46666666666667,0.1910094178372411,0.187566988210075
gpqa_37,openclaw,IC,1,2.0,1638.0,0.2359176507430597,0.1483870967741935
gpqa_37,openclaw,reason,5,0.0,579.2,0.2359176507430597,0.1483870967741935
gpqa_37,opencode,PD,3,7.333333333333333,1499.3333333333333,0.2418776083961987,0.4391217564870259
gpqa_37,opencode,reason,11,0.0,305.27272727272725,0.2418776083961987,0.4391217564870259
gpqa_37,zeroclaw,PD,1,25.0,1399.0,0.1862687176203189,0.1340941512125535
gpqa_37,zeroclaw,UN,1,2.0,95.0,0.1862687176203189,0.1340941512125535
gpqa_37,zeroclaw,reason,15,0.0,128.33333333333334,0.1862687176203189,0.1340941512125535
gpqa_38,openclaw,SE,1,984.0,130325.0,0.020190973438735,0.972630764126949
gpqa_38,openclaw,reason,1,0.0,1356.0,0.020190973438735,0.972630764126949
gpqa_38,opencode,UN,1,4.0,21764.0,0.099176431667843,0.8064709406830437
gpqa_38,opencode,reason,1,0.0,577.0,0.099176431667843,0.8064709406830437
gpqa_38,zeroclaw,PD,5,8.4,822.0,0.2793186869328468,0.1783029001074113
gpqa_38,zeroclaw,reason,12,0.0,160.83333333333334,0.2793186869328468,0.1783029001074113
gpqa_39,openclaw,PD,1,8.0,4314.0,0.3814919889782708,0.1736613603473227
gpqa_39,openclaw,reason,1,0.0,1649.0,0.3814919889782708,0.1736613603473227
gpqa_39,opencode,PD,2,4.0,3659.0,0.3569118850183018,0.4886039886039886
gpqa_39,opencode,reason,7,0.0,456.14285714285717,0.3569118850183018,0.4886039886039886
gpqa_39,zeroclaw,IC,1,2.0,50.0,0.333249025856161,0.1462621885157096
gpqa_39,zeroclaw,PD,1,4.0,1501.0,0.333249025856161,0.1462621885157096
gpqa_39,zeroclaw,reason,15,0.0,228.13333333333333,0.333249025856161,0.1462621885157096
gpqa_4,openclaw,PD,2,8.0,2022.5,0.178240507579292,0.1032608695652173
gpqa_4,openclaw,reason,2,0.0,937.0,0.178240507579292,0.1032608695652173
gpqa_4,opencode,PD,2,14.0,2706.5,0.2302003615207974,0.4367141659681475
gpqa_4,opencode,reason,8,0.0,424.75,0.2302003615207974,0.4367141659681475
gpqa_4,zeroclaw,PD,6,7.666666666666667,424.5,0.1562686808645619,0.0833333333333333
gpqa_4,zeroclaw,reason,11,0.0,175.72727272727272,0.1562686808645619,0.0833333333333333
gpqa_40,openclaw,PD,3,14.666666666666666,3131.6666666666665,0.4018412470408212,0.1427174975562072
gpqa_40,openclaw,reason,3,0.0,81.0,0.4018412470408212,0.1427174975562072
gpqa_40,opencode,PD,2,128.0,14261.0,0.1620847004807233,0.7418568579658763
gpqa_40,zeroclaw,PD,8,6.875,896.0,0.3744269263224423,0.1270638908829863
gpqa_40,zeroclaw,reason,9,0.0,137.66666666666666,0.3744269263224423,0.1270638908829863
gpqa_41,openclaw,PD,4,6.5,1637.0,0.173102323144569,0.4166138237159163
gpqa_41,openclaw,UN,2,6.0,4136.5,0.173102323144569,0.4166138237159163
gpqa_41,opencode,PD,2,10.0,2015.5,0.4322094289647993,0.391304347826087
gpqa_41,opencode,UN,1,2.0,1089.0,0.4322094289647993,0.391304347826087
gpqa_41,opencode,reason,5,0.0,337.0,0.4322094289647993,0.391304347826087
gpqa_41,zeroclaw,PD,2,2.0,134.0,0.2270077008310652,0.2281976744186046
gpqa_41,zeroclaw,UN,1,2.0,1089.0,0.2270077008310652,0.2281976744186046
gpqa_41,zeroclaw,reason,12,0.0,192.16666666666666,0.2270077008310652,0.2281976744186046
gpqa_42,openclaw,PD,2,16.0,3979.0,0.4214421929988661,0.1211340206185567
gpqa_42,opencode,PD,3,16.0,3161.6666666666665,0.4232871151747169,0.4700598802395209
gpqa_42,opencode,reason,2,0.0,393.5,0.4232871151747169,0.4700598802395209
gpqa_42,zeroclaw,IC,2,1.5,272.5,0.4071459110036944,0.2028836251287332
gpqa_42,zeroclaw,PD,8,3.25,610.75,0.4071459110036944,0.2028836251287332
gpqa_42,zeroclaw,reason,7,0.0,169.57142857142858,0.4071459110036944,0.2028836251287332
gpqa_43,openclaw,IC,1,6.0,1915.0,0.2996501813106743,0.4321231254932912
gpqa_43,openclaw,UN,1,48.0,13526.0,0.2996501813106743,0.4321231254932912
gpqa_43,openclaw,reason,10,0.0,467.0,0.2996501813106743,0.4321231254932912
gpqa_43,opencode,reason,4,0.0,2108.0,0.4665708223774319,0.4894283476898982
gpqa_43,zeroclaw,IC,2,3.0,308.0,0.4741426835873869,0.1316042267050912
gpqa_43,zeroclaw,UN,1,4.0,2678.0,0.4741426835873869,0.1316042267050912
gpqa_43,zeroclaw,reason,14,0.0,214.64285714285714,0.4741426835873869,0.1316042267050912
gpqa_44,openclaw,IC,1,4.0,1746.0,0.2070156921567831,0.1093023255813953
gpqa_44,openclaw,PD,1,1.0,53.0,0.2070156921567831,0.1093023255813953
gpqa_44,openclaw,reason,4,0.0,739.25,0.2070156921567831,0.1093023255813953
gpqa_44,opencode,IC,1,2.0,1298.0,0.2271255522681931,0.4240719910011248
gpqa_44,opencode,PD,2,5.0,1757.5,0.2271255522681931,0.4240719910011248
gpqa_44,opencode,reason,5,0.0,328.2,0.2271255522681931,0.4240719910011248
gpqa_44,zeroclaw,PD,1,6.0,1907.0,0.1578303400893311,0.152073732718894
gpqa_44,zeroclaw,reason,16,0.0,108.25,0.1578303400893311,0.152073732718894
gpqa_45,openclaw,PD,2,4.5,1077.0,0.2117609281034511,0.12
gpqa_45,openclaw,reason,2,0.0,650.0,0.2117609281034511,0.12
gpqa_45,opencode,PD,2,12.0,2859.0,0.207662336148968,0.4829178208679593
gpqa_45,opencode,reason,6,0.0,263.1666666666667,0.207662336148968,0.4829178208679593
gpqa_45,zeroclaw,PD,4,4.0,462.5,0.1191243968784471,0.1628318584070796
gpqa_45,zeroclaw,reason,13,0.0,89.46153846153847,0.1191243968784471,0.1628318584070796
gpqa_46,openclaw,IC,1,1.0,700.0,0.3168090985321694,0.1455301455301455
gpqa_46,openclaw,PD,4,2.5,1285.25,0.3168090985321694,0.1455301455301455
gpqa_46,openclaw,RR,2,7.0,1240.5,0.3168090985321694,0.1455301455301455
gpqa_46,openclaw,UN,4,4.75,919.25,0.3168090985321694,0.1455301455301455
gpqa_46,openclaw,reason,5,0.0,1427.6,0.3168090985321694,0.1455301455301455
gpqa_46,opencode,IC,1,2.0,596.0,0.2488334742911056,0.4352380952380952
gpqa_46,opencode,PD,2,2.5,518.5,0.2488334742911056,0.4352380952380952
gpqa_46,opencode,RR,1,2.0,781.0,0.2488334742911056,0.4352380952380952
gpqa_46,opencode,UN,3,4.666666666666667,1292.6666666666667,0.2488334742911056,0.4352380952380952
gpqa_46,opencode,reason,9,0.0,228.33333333333334,0.2488334742911056,0.4352380952380952
gpqa_46,zeroclaw,PD,4,1.0,247.0,0.1877893516776694,0.1964573268921095
gpqa_46,zeroclaw,RR,2,2.0,131.0,0.1877893516776694,0.1964573268921095
gpqa_46,zeroclaw,UN,2,26.5,4986.0,0.1877893516776694,0.1964573268921095
gpqa_46,zeroclaw,reason,9,0.0,110.66666666666667,0.1877893516776694,0.1964573268921095
gpqa_47,openclaw,PD,2,12.5,2178.5,0.332017141058767,0.0385542168674698
gpqa_47,opencode,PD,3,2.3333333333333335,1526.6666666666667,0.3522063151230028,0.3721244925575101
gpqa_47,opencode,reason,1,0.0,403.0,0.3522063151230028,0.3721244925575101
gpqa_47,zeroclaw,IC,1,2.0,35.0,0.2769521827860038,0.0533333333333333
gpqa_47,zeroclaw,PD,5,4.8,420.6,0.2769521827860038,0.0533333333333333
gpqa_47,zeroclaw,reason,11,0.0,104.0,0.2769521827860038,0.0533333333333333
gpqa_48,openclaw,PD,2,10.5,2570.0,0.374891686662187,0.0596745027124773
gpqa_48,opencode,PD,3,9.666666666666666,1708.3333333333333,0.3310419608275017,0.4463840399002494
gpqa_48,opencode,reason,1,0.0,403.0,0.3310419608275017,0.4463840399002494
gpqa_48,zeroclaw,PD,11,2.3636363636363638,329.09090909090907,0.374814983083384,0.0847457627118644
gpqa_48,zeroclaw,reason,6,0.0,88.66666666666667,0.374814983083384,0.0847457627118644
gpqa_49,openclaw,IC,2,4.0,934.0,0.2451036718696601,0.3325123152709359
gpqa_49,openclaw,PD,2,17.0,2338.0,0.2451036718696601,0.3325123152709359
gpqa_49,openclaw,reason,4,0.0,888.25,0.2451036718696601,0.3325123152709359
gpqa_49,opencode,IC,1,2.0,188.0,0.30119276581333,0.4710144927536231
gpqa_49,opencode,PD,2,18.0,2774.0,0.30119276581333,0.4710144927536231
gpqa_49,opencode,reason,1,0.0,403.0,0.30119276581333,0.4710144927536231
gpqa_49,zeroclaw,IC,4,2.0,167.75,0.2523731173827149,0.2094594594594594
