task_id,harness,benchmark,outcome,n_segments,arm_entropy,dominant_mode,dominant_rate,rate_PD,rate_SE,rate_IC,rate_UN,rate_RR,rate_reason,head_entropy,tail_entropy,delta_entropy,PD_IC_ratio,commit_gap,mode_collapse,top1_prob,tool_intent_marker_count,tool_use_count,low_ent_share,paired_outcome,PD->PD,reason->PD,reason->IC,PD->reason,arm_sequence,harness_correct,n_tokens,ngram_repeat,looping_marker_count,self_correction_marker_count,uncertainty_marker_count,mean_entropy,PDIC_q,arm_ent_d,risk_zone,rate_PD_norm,mode_collapse_norm,commit_gap_norm,risk_score
hle_185,directllm,HLE,wrong,39,1.3691,RR,0.4615,0.1026,0.0,0.0513,0.1538,0.4615,0.2308,0.600516,0.273244,-0.327272,2.0,0.0513,0.1349592468566374,0.836,,,0.2497,,,,,,reason|reason|PD|RR|UN|UN|reason|PD|RR|UN|RR|RR|RR|IC|reason|RR|RR|IC|reason|UN|RR|UN|RR|RR|reason|RR|RR|RR|UN|reason|reason|RR|RR|RR|RR|RR|reason|PD|PD,,7769.0,,,,,,Q3,D10,exploration,0.1026,0.1349592468566374,0.52565,0.2544030822855458
hle_187,directllm,HLE,wrong,40,1.108,reason,0.575,0.225,0.0,0.125,0.0,0.075,0.575,0.312729,0.221409,-0.09132,1.8,0.1,0.2999304985151955,0.8859,,,0.2499,,,,,,reason|IC|reason|PD|PD|RR|reason|reason|reason|PD|IC|reason|PD|PD|reason|reason|reason|RR|reason|reason|IC|reason|PD|reason|reason|reason|reason|PD|IC|reason|reason|reason|reason|reason|RR|reason|PD|reason|PD|IC,,4246.0,,,,,,Q3,D9,hle_other,0.225,0.2999304985151955,0.55,0.35831016617173184
hle_189,directllm,HLE,wrong,39,1.0819,reason,0.641,0.0769,0.0,0.1795,0.0256,0.0769,0.641,0.353247,0.300632,-0.052615,0.4284122562674095,-0.1026,0.31642130536425095,0.8603,,,0.2501,,,,,,reason|reason|reason|reason|reason|IC|IC|reason|UN|reason|reason|IC|IC|PD|RR|reason|reason|reason|reason|reason|RR|IC|reason|PD|reason|reason|reason|reason|reason|RR|reason|reason|IC|reason|IC|reason|reason|PD|reason,,4047.0,,,,,,Q2,D9,exploration,0.0769,0.31642130536425095,0.4487,0.2806737684547503
hle_191,directllm,HLE,wrong,17,0.4438,reason,0.8824,0.0,0.0,0.0,0.0588,0.0588,0.8824,0.51793,0.437283,-0.080647,0.0,0.0,0.719593100398054,0.8195,,,0.249,,,,,,reason|reason|reason|reason|RR|reason|reason|UN|reason|reason|reason|reason|reason|reason|reason|reason|reason,,1486.0,,,,,,Q1_lowest,D5,knowledge_navigation,0.0,0.719593100398054,0.5,0.406531033466018
hle_193,directllm,HLE,wrong,42,1.3681,reason,0.4524,0.0476,0.0,0.0952,0.1667,0.2381,0.4524,0.514931,0.423002,-0.091929,0.5,-0.0476,0.13559107853667773,0.814,,,0.25,,,,,,reason|reason|reason|IC|reason|PD|UN|reason|reason|reason|reason|reason|UN|RR|reason|UN|RR|UN|reason|reason|RR|UN|IC|RR|reason|RR|reason|RR|reason|RR|reason|RR|UN|IC|reason|RR|RR|UN|reason|reason|IC|PD,,5153.0,,,,,,Q2,D10,exploration,0.0476,0.13559107853667773,0.4762,0.2197970261788926
hle_210,directllm,HLE,correct,61,1.0778,reason,0.6721,0.082,0.0,0.0656,0.0656,0.1148,0.6721,0.33465,0.280229,-0.05442,1.25,0.016399999999999998,0.31901181525241673,0.8936,,,0.2498,,,,,,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|IC|RR|PD|RR|reason|reason|reason|RR|reason|UN|UN|UN|PD|RR|reason|reason|reason|reason|reason|RR|RR|PD|IC|reason|IC|RR|UN|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason,,15241.0,,,,,,Q3,D9,exploration,0.082,0.31901181525241673,0.5082,0.3030706050841389
hle_212,directllm,HLE,wrong,291,0.0574,reason,0.9897,0.0,0.0,0.0,0.0,0.0103,0.9897,0.080813,0.000158,-0.080655,0.0,0.0,0.9637328615656789,0.9928,,,0.2485,,,,,,reason|RR|RR|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,,32768.0,,,,,,Q1_lowest,D4,knowledge_navigation,0.0,0.9637328615656789,0.5,0.48791095385522637
hle_218,directllm,HLE,correct,46,1.353,RR,0.3261,0.1522,0.0,0.0,0.2609,0.3261,0.2609,0.658541,0.460416,-0.198125,152.2,0.1522,0.14513173690528847,0.8029,,,0.25,,,,,,reason|reason|UN|UN|RR|UN|UN|RR|PD|UN|RR|UN|RR|PD|RR|UN|reason|UN|reason|UN|RR|reason|reason|PD|RR|RR|reason|RR|UN|reason|RR|UN|RR|reason|RR|UN|RR|PD|RR|RR|PD|reason|PD|PD|reason|reason,,7777.0,,,,,,Q3,D10,exploration,0.1522,0.14513173690528847,0.5761000000000001,0.29114391230176284
hle_236,directllm,HLE,wrong,35,1.2733,reason,0.4286,0.0571,0.0,0.0286,0.1429,0.3429,0.4286,0.408768,0.352297,-0.056471,1.9965034965034965,0.028499999999999998,0.19548872180451127,0.857,,,0.25,,,,,,reason|RR|RR|RR|reason|PD|IC|reason|reason|RR|reason|reason|RR|reason|RR|reason|UN|reason|RR|reason|UN|reason|RR|reason|RR|UN|UN|RR|RR|reason|UN|RR|reason|PD|reason,,6883.0,,,,,,Q3,D10,exploration,0.0571,0.19548872180451127,0.51425,0.2556129072681704
hle_241,directllm,HLE,wrong,18,1.3651,reason,0.4444,0.1111,0.0,0.1111,0.0556,0.2778,0.4444,0.616835,0.342423,-0.274413,1.0,0.0,0.13748657357679916,0.8359,,,0.2498,,,,,,reason|reason|reason|reason|RR|RR|RR|IC|RR|RR|IC|PD|UN|reason|reason|PD|reason|reason,,7533.0,,,,,,Q2,D10,exploration,0.1111,0.13748657357679916,0.5,0.24952885785893306
hle_242,directllm,HLE,wrong,41,1.3611,UN,0.4634,0.122,0.0,0.0488,0.4634,0.122,0.2439,0.476281,0.31905,-0.157231,2.5,0.07319999999999999,0.14001390029696092,0.8581,,,0.2496,,,,,,PD|reason|reason|UN|reason|UN|UN|reason|RR|UN|UN|RR|UN|PD|reason|UN|RR|UN|RR|PD|UN|UN|UN|UN|IC|UN|UN|UN|UN|RR|IC|UN|UN|UN|PD|reason|PD|reason|reason|reason|reason,,10135.0,,,,,,Q3,D10,exploration,0.122,0.14001390029696092,0.5366,0.2662046334323203
hle_243,directllm,HLE,wrong,15,0.8823,reason,0.5333,0.0667,0.0,0.0,0.0,0.4,0.5333,0.433727,0.447785,0.014058,66.69999999999999,0.0667,0.4425349087003223,0.8283,,,0.2498,,,,,,reason|reason|reason|reason|PD|reason|reason|reason|RR|reason|RR|RR|RR|RR|RR,,7851.0,,,,,,Q3,D8,exploration,0.0667,0.4425349087003223,0.53335,0.34752830290010744
hle_251,directllm,HLE,wrong,30,1.3204,reason,0.4667,0.2667,0.0,0.1333,0.0333,0.1,0.4667,0.563594,0.51807,-0.045524,2.0007501875468865,0.1334,0.16572944967460668,0.7944,,,0.2499,,,,,,UN|reason|reason|reason|PD|PD|PD|IC|reason|PD|RR|PD|reason|IC|reason|PD|reason|RR|PD|reason|reason|reason|RR|reason|IC|reason|reason|reason|IC|PD,,4409.0,,,,,,Q3,D10,hle_other,0.2667,0.16572944967460668,0.5667,0.33304314989153555
hle_262,directllm,HLE,wrong,30,1.2328,reason,0.5667,0.1,0.0,0.1667,0.0333,0.1333,0.5667,0.643741,0.484846,-0.158895,0.599880023995201,-0.06669999999999998,0.2210779048461491,0.7938,,,0.25,,,,,,reason|reason|reason|IC|RR|reason|PD|reason|PD|reason|reason|reason|IC|IC|RR|reason|RR|reason|UN|RR|reason|reason|IC|reason|reason|reason|IC|reason|PD|reason,,3004.0,,,,,,Q2,D9,exploration,0.1,0.2210779048461491,0.46665,0.2625759682820497
hle_267,directllm,HLE,wrong,43,1.4332,reason,0.4419,0.1628,0.0,0.1628,0.0698,0.1628,0.4419,0.575358,0.479871,-0.095487,1.0,0.0,0.09445883616604533,0.8147,,,0.25,,,,,,reason|reason|UN|PD|reason|IC|IC|reason|reason|RR|IC|reason|RR|reason|IC|reason|PD|IC|IC|reason|PD|PD|RR|reason|PD|reason|PD|RR|IC|reason|reason|RR|UN|reason|reason|reason|RR|RR|reason|UN|reason|PD|reason,,6992.0,,,,,,Q2,D10,exploration,0.1628,0.09445883616604533,0.5,0.2524196120553484
hle_27,directllm,HLE,wrong,23,1.1323,reason,0.5652,0.1304,0.0,0.2174,0.0,0.087,0.5652,0.472033,0.375986,-0.096047,0.5998160073597055,-0.08700000000000002,0.28457698869021286,0.8419,,,0.2499,,,,,,reason|reason|reason|PD|reason|reason|reason|IC|reason|reason|RR|IC|reason|reason|IC|IC|reason|reason|IC|RR|reason|PD|PD,,5546.0,,,,,,Q2,D9,exploration,0.1304,0.28457698869021286,0.4565,0.29049232956340426
hle_272,directllm,HLE,wrong,23,1.1221,reason,0.4783,0.1304,0.0,0.0,0.0435,0.3478,0.4783,0.679522,0.395288,-0.284234,130.39999999999998,0.1304,0.2910216718266253,0.8161,,,0.2501,,,,,,PD|reason|RR|RR|reason|RR|RR|reason|PD|RR|UN|reason|RR|reason|RR|reason|RR|reason|reason|reason|reason|reason|PD,,8922.0,,,,,,Q3,D9,exploration,0.1304,0.2910216718266253,0.5652,0.3288738906088751
hle_278,directllm,HLE,wrong,9,0.9369,UN,0.5556,0.0,0.0,0.0,0.5556,0.1111,0.3333,0.434628,0.000195,-0.434434,0.0,0.0,0.4080368989701144,0.9619,,,0.2433,,,,,,reason|reason|UN|reason|RR|UN|UN|UN|UN,,32768.0,,,,,,Q1_lowest,D8,exploration,0.0,0.4080368989701144,0.5,0.3026789663233715
hle_280,directllm,HLE,wrong,25,1.4988,reason,0.36,0.24,0.0,0.16,0.16,0.08,0.36,0.660812,0.57131,-0.089502,1.5,0.07999999999999999,0.053010677955392715,0.7844,,,0.2499,,,,,,reason|IC|UN|PD|UN|IC|PD|UN|reason|reason|RR|reason|reason|reason|IC|UN|IC|PD|PD|RR|PD|reason|reason|reason|PD,,4089.0,,,,,,Q3,D10,hle_other,0.24,0.053010677955392715,0.54,0.2776702259851309
hle_283,directllm,HLE,wrong,39,1.4261,reason,0.4359,0.2051,0.0,0.0769,0.1026,0.1795,0.4359,0.756554,0.341028,-0.415526,2.667100130039012,0.1282,0.09894484109433255,0.8106,,,0.25,,,,,,reason|reason|reason|reason|UN|PD|PD|PD|PD|PD|IC|RR|UN|UN|PD|IC|reason|reason|PD|reason|reason|RR|UN|RR|reason|RR|reason|reason|RR|IC|RR|reason|reason|RR|reason|reason|reason|PD|reason,,8935.0,,,,,,Q3,D10,hle_other,0.2051,0.09894484109433255,0.5641,0.2893816136981109
hle_288,directllm,HLE,wrong,5,0.9503,reason,0.6,0.2,0.0,0.0,0.2,0.0,0.6,0.065306,0.000129,-0.065176,200.0,0.2,0.3995703544575725,0.9944,,,0.2374,,,,,,reason|reason|UN|PD|reason,,32768.0,,,,,,Q3,D8,hle_other,0.2,0.3995703544575725,0.6,0.3998567848191909
hle_293,directllm,HLE,wrong,34,1.3309,reason,0.3529,0.0588,0.0,0.3529,0.2059,0.0294,0.3529,0.587089,0.524446,-0.062643,0.16661943893454237,-0.2941,0.15909521703418206,0.7917,,,0.25,,,,,,reason|reason|reason|reason|reason|reason|IC|reason|IC|IC|UN|IC|UN|IC|UN|IC|reason|IC|reason|UN|reason|IC|UN|IC|RR|IC|UN|UN|IC|reason|reason|PD|PD|IC,,7057.0,,,,,,Q2,D10,exploration,0.0588,0.15909521703418206,0.35295,0.190281739011394
hle_294,directllm,HLE,wrong,29,1.1167,reason,0.4483,0.0,0.0,0.0345,0.3793,0.1379,0.4483,0.389052,0.318897,-0.070156,0.0,-0.0345,0.2944335628988437,0.8648,,,0.2501,,,,,,reason|UN|reason|UN|reason|reason|reason|reason|reason|UN|RR|reason|reason|RR|UN|IC|UN|UN|UN|RR|UN|RR|reason|UN|reason|reason|UN|reason|UN,,8906.0,,,,,,Q1_lowest,D9,exploration,0.0,0.2944335628988437,0.48275,0.2590611876329479
hle_302,directllm,HLE,wrong,20,1.3492,reason,0.4,0.05,0.0,0.05,0.2,0.3,0.4,0.705088,0.420346,-0.284741,1.0,0.0,0.14753269728944207,0.7999,,,0.25,,,,,,reason|reason|UN|RR|RR|UN|reason|IC|PD|UN|RR|reason|RR|RR|UN|RR|reason|reason|reason|reason,,5641.0,,,,,,Q2,D10,exploration,0.05,0.14753269728944207,0.5,0.23251089909648068
hle_309,directllm,HLE,wrong,21,1.4347,UN,0.3333,0.0476,0.0,0.0952,0.3333,0.2857,0.2381,0.317065,0.352832,0.035768,0.5,-0.0476,0.09351108864598467,0.8694,,,0.2487,,,,,,reason|RR|PD|UN|reason|UN|IC|UN|UN|UN|RR|RR|UN|reason|UN|RR|RR|IC|RR|reason|reason,,14353.0,,,,,,Q2,D10,exploration,0.0476,0.09351108864598467,0.4762,0.2057703628819949
hle_32,directllm,HLE,wrong,74,1.3625,reason,0.4865,0.0946,0.0,0.1486,0.0676,0.2027,0.4865,0.376264,0.402877,0.026613,0.6366083445491252,-0.054000000000000006,0.1391293359449043,0.8462,,,0.25,,,,,,reason|reason|reason|reason|reason|IC|reason|PD|reason|PD|reason|reason|PD|UN|IC|PD|reason|reason|reason|reason|reason|RR|RR|IC|RR|IC|IC|PD|reason|reason|reason|reason|reason|RR|RR|RR|IC|reason|PD|reason|reason|reason|reason|reason|RR|RR|UN|IC|reason|PD|reason|reason|reason|reason|IC|UN|IC|IC|UN|reason|RR|UN|RR|RR|RR|IC|RR|RR|RR|reason|reason|reason|reason|reason,,12075.0,,,,,,Q2,D10,exploration,0.0946,0.1391293359449043,0.473,0.2355764453149681
hle_328,directllm,HLE,wrong,76,1.5458,UN,0.2763,0.0921,0.0,0.1579,0.2763,0.2105,0.2632,0.418249,0.153961,-0.264288,0.5832805573147561,-0.06580000000000001,0.023314588993492036,0.8919,,,0.2488,,,,,,reason|reason|reason|reason|PD|reason|RR|reason|IC|reason|reason|PD|reason|RR|reason|RR|PD|RR|RR|PD|RR|RR|reason|UN|IC|UN|RR|UN|UN|UN|UN|PD|RR|reason|UN|RR|reason|UN|UN|UN|RR|UN|reason|UN|UN|PD|UN|UN|RR|UN|UN|UN|IC|UN|RR|IC|IC|IC|IC|UN|RR|IC|UN|RR|IC|IC|IC|RR|PD|IC|reason|reason|reason|reason|reason|reason,,16393.0,,,,,,Q2,D10,exploration,0.0921,0.023314588993492036,0.4671,0.19417152966449736
hle_329,directllm,HLE,wrong,48,1.1322,reason,0.6042,0.0625,0.0,0.0208,0.1875,0.125,0.6042,0.286912,0.40084,0.113928,3.0048076923076925,0.0417,0.2846401718582169,0.8564,,,0.2494,,,,,,reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|PD|reason|reason|reason|reason|RR|RR|UN|RR|UN|reason|IC|UN|UN|RR|UN|reason|reason|reason|UN|UN|UN|UN|reason|reason|reason|reason|reason|PD|PD|reason,,10324.0,,,,,,Q3,D9,exploration,0.0625,0.2846401718582169,0.52085,0.2893300572860723
hle_330,directllm,HLE,wrong,21,0.9962,reason,0.6667,0.0952,0.0,0.0,0.1429,0.0952,0.6667,0.44518,0.345864,-0.099316,95.2,0.0952,0.3705692803437165,0.8647,,,0.25,,,,,,reason|RR|UN|RR|reason|reason|UN|reason|reason|UN|reason|reason|reason|reason|reason|reason|reason|PD|PD|reason|reason,,9768.0,,,,,,Q3,D8,exploration,0.0952,0.3705692803437165,0.5476,0.3377897601145721
hle_331,directllm,HLE,wrong,59,1.4498,reason,0.3729,0.1017,0.0,0.1864,0.0678,0.2712,0.3729,0.487119,0.518899,0.03178,0.5456008583690987,-0.08470000000000001,0.08397043027737416,0.817,,,0.25,,,,,,reason|reason|IC|reason|RR|reason|reason|RR|reason|reason|RR|PD|UN|RR|RR|IC|PD|UN|reason|IC|reason|PD|UN|UN|IC|RR|reason|reason|IC|reason|RR|reason|reason|reason|reason|IC|RR|reason|IC|RR|IC|reason|PD|RR|reason|PD|IC|IC|reason|RR|PD|RR|IC|reason|RR|RR|RR|RR|reason,,6501.0,,,,,,Q2,D10,exploration,0.1017,0.08397043027737416,0.45765,0.2144401434257914
hle_335,directllm,HLE,wrong,28,1.4924,reason,0.3929,0.1429,0.0,0.1429,0.1071,0.2143,0.3929,0.504507,0.30199,-0.202517,1.0,0.0,0.057054400707651554,0.8515,,,0.2499,,,,,,PD|UN|reason|RR|IC|RR|reason|UN|RR|reason|RR|IC|RR|reason|RR|PD|IC|IC|UN|reason|reason|reason|reason|reason|reason|PD|PD|reason,,8704.0,,,,,,Q2,D10,exploration,0.1429,0.057054400707651554,0.5,0.23331813356921718
hle_337,directllm,HLE,correct,91,1.544,reason,0.2637,0.2527,0.0,0.1978,0.2088,0.0769,0.2637,0.563988,0.139332,-0.424656,1.2775530839231546,0.05489999999999998,0.024451886017564872,0.8795,,,0.2486,,,,,,reason|PD|PD|PD|UN|IC|RR|reason|IC|PD|UN|UN|IC|PD|PD|UN|PD|PD|UN|UN|IC|reason|UN|PD|reason|IC|reason|UN|PD|reason|reason|UN|reason|reason|PD|PD|UN|UN|UN|PD|UN|IC|IC|IC|IC|PD|RR|IC|reason|IC|UN|reason|IC|reason|UN|PD|IC|reason|IC|reason|UN|IC|reason|UN|PD|RR|UN|PD|reason|PD|RR|UN|reason|IC|reason|RR|PD|reason|IC|RR|reason|reason|reason|PD|RR|reason|PD|IC|PD|reason|PD,,15815.0,,,,,,Q3,D10,hle_other,0.2527,0.024451886017564872,0.52745,0.2682006286725216
hle_338,directllm,HLE,wrong,33,1.2671,reason,0.4848,0.1515,0.0,0.0303,0.0606,0.2727,0.4848,0.719065,0.462043,-0.257022,5.0,0.1212,0.19940607822076206,0.7871,,,0.2499,,,,,,reason|reason|PD|reason|reason|UN|reason|UN|reason|reason|PD|RR|reason|RR|reason|RR|reason|reason|RR|PD|RR|reason|RR|RR|reason|RR|reason|RR|reason|IC|reason|PD|PD,,4157.0,,,,,,Q3,D10,exploration,0.1515,0.19940607822076206,0.5606,0.3038353594069207
hle_341,directllm,HLE,wrong,2,0.6931,reason,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.04052,0.000118,-0.040402,0.0,0.0,0.562077462563973,0.9965,,,0.2494,,,,,,reason|RR,,32768.0,,,,,,Q1_lowest,D8,knowledge_navigation,0.0,0.562077462563973,0.5,0.3540258208546576
hle_344,directllm,HLE,wrong,21,1.2348,RR,0.4762,0.0952,0.0,0.0,0.1905,0.4762,0.2381,0.681337,0.419761,-0.261575,95.2,0.0952,0.2198142414860682,0.8056,,,0.25,,,,,,reason|reason|UN|RR|RR|RR|UN|RR|RR|reason|UN|RR|UN|RR|RR|RR|RR|reason|reason|PD|PD,,10675.0,,,,,,Q3,D9,exploration,0.0952,0.2198142414860682,0.5476,0.28753808049535606
hle_346,directllm,HLE,wrong,20,1.2023,reason,0.45,0.25,0.0,0.05,0.0,0.25,0.45,0.653511,0.360336,-0.293174,5.0,0.2,0.2403487710873824,0.8214,,,0.25,,,,,,reason|PD|reason|RR|RR|reason|PD|RR|reason|reason|reason|PD|RR|IC|reason|RR|reason|PD|reason|PD,,4304.0,,,,,,Q3,D9,hle_other,0.25,0.2403487710873824,0.6,0.36344959036246083
hle_35,directllm,HLE,wrong,35,0.6711,reason,0.8286,0.0857,0.0,0.0286,0.0286,0.0286,0.8286,0.388037,0.317968,-0.070069,2.9965034965034962,0.0571,0.5759777595248625,0.8578,,,0.25,,,,,,reason|UN|reason|PD|reason|reason|reason|reason|IC|PD|reason|reason|reason|reason|reason|RR|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,,3560.0,,,,,,Q3,D6,knowledge_navigation,0.0857,0.5759777595248625,0.52855,0.3967425865082875
hle_350,directllm,HLE,wrong,145,0.1828,RR,0.9655,0.0,0.0,0.0069,0.0069,0.9655,0.0207,0.48979,0.000283,-0.489506,0.0,-0.0069,0.8845011688886081,0.952,,,0.2373,,,,,,reason|reason|reason|UN|RR|RR|RR|RR|RR|IC|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR,,32768.0,,,,,,Q1_lowest,D4,knowledge_navigation,0.0,0.8845011688886081,0.49655,0.460350389629536
hle_351,directllm,HLE,wrong,27,1.5734,reason,0.3704,0.1852,0.037,0.2222,0.0741,0.1111,0.3704,0.536723,0.425049,-0.111674,0.8334833483348335,-0.037000000000000005,0.005876034624376136,0.8198,,,0.25,,,,,,PD|IC|PD|reason|PD|reason|reason|UN|RR|IC|reason|reason|IC|RR|UN|IC|reason|SE|IC|RR|reason|reason|PD|reason|reason|PD|IC,,7413.0,,,,,,Q2,D10,exploration,0.1852,0.005876034624376136,0.4815,0.2241920115414587
hle_354,directllm,HLE,wrong,34,1.4454,reason,0.4118,0.1471,0.0,0.0588,0.1765,0.2059,0.4118,0.625463,0.509668,-0.115795,2.501700680272109,0.08830000000000002,0.08675048966955201,0.8024,,,0.2498,,,,,,reason|reason|PD|reason|PD|PD|RR|reason|UN|RR|UN|UN|IC|IC|UN|reason|UN|reason|RR|reason|reason|reason|RR|UN|reason|RR|reason|reason|RR|RR|reason|PD|PD|reason,,4599.0,,,,,,Q3,D10,exploration,0.1471,0.08675048966955201,0.54415,0.25933349655651733
hle_358,directllm,HLE,wrong,19,1.1785,reason,0.4211,0.0,0.0,0.1579,0.0526,0.3684,0.4211,0.539546,0.377125,-0.162421,0.0,-0.1579,0.2553863650723447,0.8372,,,0.25,,,,,,reason|reason|RR|RR|IC|RR|RR|IC|IC|reason|RR|RR|RR|reason|reason|reason|UN|reason|reason,,5828.0,,,,,,Q1_lowest,D9,exploration,0.0,0.2553863650723447,0.42105,0.2254787883574482
hle_366,directllm,HLE,wrong,310,0.6526,RR,0.7742,0.0226,0.0,0.0032,0.0065,0.7742,0.1935,0.49391,0.000391,-0.49352,7.062499999999999,0.019399999999999997,0.5876666456056108,0.9474,,,0.2274,,,,,,reason|reason|reason|reason|PD|RR|reason|reason|RR|reason|reason|reason|PD|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|RR|reason|IC|reason|reason|reason|reason|UN|reason|reason|reason|reason|reason|reason|reason|RR|RR|PD|reason|reason|reason|PD|RR|reason|reason|RR|reason|reason|reason|reason|reason|UN|RR|RR|RR|RR|RR|reason|reason|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR|RR,,32768.0,,,,,,Q3,D6,knowledge_navigation,0.0226,0.5876666456056108,0.5097,0.37332221520187026
hle_368,directllm,HLE,wrong,51,0.9383,reason,0.7255,0.0392,0.0,0.0784,0.0392,0.1176,0.7255,0.390934,0.375773,-0.015161,0.5,-0.0392,0.4071523346180578,0.8524,,,0.2498,,,,,,reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|UN|reason|RR|reason|PD|reason|reason|IC|reason|reason|reason|reason|RR|reason|RR|PD|IC|reason|reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|IC|RR|reason|UN|reason|reason|reason|reason|IC|reason|reason,,5984.0,,,,,,Q2,D8,exploration,0.0392,0.4071523346180578,0.4804,0.3089174448726859
hle_37,directllm,HLE,correct,36,1.4325,reason,0.3056,0.0278,0.0,0.2222,0.1389,0.3056,0.3056,0.769936,0.421465,-0.348471,0.1251125112511251,-0.19440000000000002,0.0949011183420736,0.7975,,,0.25,,,,,,reason|reason|reason|reason|UN|IC|reason|RR|IC|reason|IC|UN|RR|RR|IC|RR|reason|UN|RR|RR|RR|UN|RR|IC|RR|IC|reason|RR|IC|reason|UN|reason|RR|IC|reason|PD,,9925.0,,,,,,Q2,D10,exploration,0.0278,0.0949011183420736,0.4028,0.17516703944735787
